    Energy    <xanes>    
  11364.00  1.4718475E-02
  11364.00  1.4718595E-02
  11364.01  1.4718887E-02
  11364.02  1.4719310E-02
  11364.05  1.4720541E-02
  11364.05  1.4720587E-02
  11364.08  1.4721884E-02
  11364.09  1.4722603E-02
  11364.10  1.4723089E-02
  11364.11  1.4723341E-02
  11364.11  1.4723393E-02
  11364.11  1.4723445E-02
  11364.11  1.4723552E-02
  11364.11  1.4723607E-02
  11364.13  1.4724746E-02
  11364.13  1.4724864E-02
  11364.14  1.4724988E-02
  11364.14  1.4725375E-02
  11364.14  1.4725507E-02
  11364.16  1.4726241E-02
  11364.16  1.4726309E-02
  11364.16  1.4726446E-02
  11364.16  1.4726516E-02
  11364.16  1.4726587E-02
  11364.17  1.4727600E-02
  11364.18  1.4728339E-02
  11364.19  1.4728862E-02
  11364.20  1.4729625E-02
  11364.20  1.4729781E-02
  11364.21  1.4730019E-02
  11364.21  1.4730101E-02
  11364.22  1.4730926E-02
  11364.22  1.4731263E-02
  11364.23  1.4731948E-02
  11364.24  1.4732734E-02
  11364.24  1.4733000E-02
  11364.25  1.4733724E-02
  11364.25  1.4734180E-02
  11364.26  1.4735001E-02
  11364.27  1.4735457E-02
  11364.27  1.4735548E-02
  11364.27  1.4735913E-02
  11364.28  1.4736916E-02
  11364.29  1.4737190E-02
  11364.29  1.4737555E-02
  11364.30  1.4738011E-02
  11364.30  1.4738468E-02
  11364.31  1.4739654E-02
  11364.32  1.4740567E-02
  11364.33  1.4740750E-02
  11364.33  1.4740932E-02
  11364.33  1.4741024E-02
  11364.33  1.4741206E-02
  11364.34  1.4742394E-02
  11364.35  1.4742850E-02
  11364.38  1.4745591E-02
  11364.39  1.4746322E-02
  11364.40  1.4747053E-02
  11364.40  1.4747418E-02
  11364.41  1.4748058E-02
  11364.45  1.4751713E-02
  11364.45  1.4751896E-02
  11364.95  1.4797708E-02
  11365.12  1.4813795E-02
  11365.62  1.4859938E-02
  11366.12  1.4906327E-02
  11366.62  1.4952966E-02
  11367.12  1.4999855E-02
  11367.62  1.5046998E-02
  11368.12  1.5094395E-02
  11368.62  1.5142048E-02
  11369.12  1.5189961E-02
  11369.62  1.5238135E-02
  11370.12  1.5286571E-02
  11370.62  1.5335273E-02
  11371.12  1.5384241E-02
  11371.62  1.5433480E-02
  11372.12  1.5482989E-02
  11372.62  1.5532772E-02
  11373.12  1.5582832E-02
  11373.62  1.5633169E-02
  11374.12  1.5683787E-02
  11374.62  1.5734687E-02
  11375.12  1.5785872E-02
  11375.62  1.5837345E-02
  11376.12  1.5889108E-02
  11376.62  1.5941162E-02
  11377.12  1.5993511E-02
  11377.62  1.6046157E-02
  11378.12  1.6099102E-02
  11378.62  1.6152349E-02
  11379.12  1.6205901E-02
  11379.62  1.6259759E-02
  11380.12  1.6313927E-02
  11380.62  1.6368407E-02
  11381.12  1.6423202E-02
  11381.62  1.6478314E-02
  11382.12  1.6533746E-02
  11382.62  1.6589502E-02
  11383.12  1.6645582E-02
  11383.62  1.6701991E-02
  11384.12  1.6758732E-02
  11384.62  1.6815806E-02
  11385.12  1.6873217E-02
  11385.62  1.6930968E-02
  11386.12  1.6989062E-02
  11386.62  1.7047502E-02
  11387.12  1.7106290E-02
  11387.62  1.7165430E-02
  11388.12  1.7224926E-02
  11388.62  1.7284779E-02
  11389.12  1.7344993E-02
  11389.62  1.7405572E-02
  11390.12  1.7466518E-02
  11390.62  1.7527835E-02
  11391.12  1.7589527E-02
  11391.62  1.7651596E-02
  11392.12  1.7714046E-02
  11392.62  1.7776880E-02
  11393.12  1.7840103E-02
  11393.62  1.7903716E-02
  11394.12  1.7967725E-02
  11394.62  1.8032132E-02
  11395.12  1.8096941E-02
  11395.62  1.8162156E-02
  11396.12  1.8227781E-02
  11396.62  1.8293819E-02
  11397.12  1.8360274E-02
  11397.62  1.8427150E-02
  11398.12  1.8494452E-02
  11398.62  1.8562182E-02
  11399.12  1.8630345E-02
  11399.62  1.8698945E-02
  11400.12  1.8767986E-02
  11400.62  1.8837473E-02
  11401.12  1.8907409E-02
  11401.62  1.8977799E-02
  11402.12  1.9048647E-02
  11402.62  1.9119958E-02
  11403.12  1.9191735E-02
  11403.62  1.9263984E-02
  11404.12  1.9336709E-02
  11404.62  1.9409915E-02
  11405.12  1.9483606E-02
  11405.62  1.9557787E-02
  11406.12  1.9632462E-02
  11406.62  1.9707638E-02
  11407.12  1.9783318E-02
  11407.62  1.9859507E-02
  11408.12  1.9936212E-02
  11408.62  2.0013436E-02
  11409.12  2.0091184E-02
  11409.62  2.0169463E-02
  11410.12  2.0248278E-02
  11410.62  2.0327633E-02
  11411.12  2.0407535E-02
  11411.62  2.0487989E-02
  11412.12  2.0569000E-02
  11412.62  2.0650574E-02
  11413.12  2.0732718E-02
  11413.62  2.0815436E-02
  11414.12  2.0898735E-02
  11414.62  2.0982620E-02
  11415.12  2.1067099E-02
  11415.62  2.1152176E-02
  11416.12  2.1237859E-02
  11416.62  2.1324153E-02
  11417.12  2.1411066E-02
  11417.62  2.1498603E-02
  11418.12  2.1586771E-02
  11418.62  2.1675577E-02
  11419.12  2.1765028E-02
  11419.62  2.1855130E-02
  11420.12  2.1945892E-02
  11420.62  2.2037318E-02
  11421.12  2.2129418E-02
  11421.62  2.2222198E-02
  11422.12  2.2315666E-02
  11422.62  2.2409828E-02
  11423.12  2.2504694E-02
  11423.62  2.2600270E-02
  11424.12  2.2696565E-02
  11424.62  2.2793585E-02
  11425.12  2.2891341E-02
  11425.62  2.2989839E-02
  11426.12  2.3089088E-02
  11426.62  2.3189096E-02
  11427.12  2.3289873E-02
  11427.62  2.3391426E-02
  11428.12  2.3493765E-02
  11428.62  2.3596898E-02
  11429.12  2.3700835E-02
  11429.62  2.3805585E-02
  11430.12  2.3911158E-02
  11430.62  2.4017562E-02
  11431.12  2.4124808E-02
