    Energy    <xanes>    
  11364.00  6.9303723E-03
  11364.05  6.9317389E-03
  11364.06  6.9319516E-03
  11364.11  6.9337384E-03
  11364.19  6.9363487E-03
  11364.20  6.9366289E-03
  11364.21  6.9371044E-03
  11364.23  6.9378289E-03
  11364.23  6.9379479E-03
  11364.24  6.9383125E-03
  11364.26  6.9392564E-03
  11364.27  6.9396427E-03
  11364.27  6.9397285E-03
  11364.28  6.9399431E-03
  11364.30  6.9406300E-03
  11364.32  6.9416177E-03
  11364.32  6.9416606E-03
  11364.32  6.9417465E-03
  11364.33  6.9420902E-03
  11364.34  6.9423481E-03
  11364.34  6.9424340E-03
  11364.34  6.9425630E-03
  11364.35  6.9428210E-03
  11364.35  6.9430360E-03
  11364.36  6.9434231E-03
  11364.36  6.9435522E-03
  11364.39  6.9444987E-03
  11364.39  6.9447569E-03
  11364.39  6.9448430E-03
  11364.52  6.9504829E-03
  11365.02  6.9720675E-03
  11365.52  6.9937671E-03
  11366.02  7.0155826E-03
  11366.38  7.0313579E-03
  11366.88  7.0533749E-03
  11367.38  7.0755103E-03
  11367.88  7.0977651E-03
  11368.38  7.1201401E-03
  11368.88  7.1426364E-03
  11369.38  7.1652549E-03
  11369.88  7.1879965E-03
  11370.38  7.2108622E-03
  11370.88  7.2338531E-03
  11371.38  7.2569701E-03
  11371.88  7.2802142E-03
  11372.38  7.3035865E-03
  11372.88  7.3270879E-03
  11373.38  7.3507196E-03
  11373.88  7.3744826E-03
  11374.38  7.3983780E-03
  11374.88  7.4224067E-03
  11375.38  7.4465700E-03
  11375.88  7.4708690E-03
  11376.38  7.4953046E-03
  11376.88  7.5198781E-03
  11377.38  7.5445906E-03
  11377.88  7.5694433E-03
  11378.38  7.5944372E-03
  11378.88  7.6195737E-03
  11379.38  7.6448538E-03
  11379.88  7.6702788E-03
  11380.38  7.6958499E-03
  11380.88  7.7215682E-03
  11381.38  7.7474352E-03
  11381.88  7.7734520E-03
  11382.38  7.7996198E-03
  11382.88  7.8259401E-03
  11383.38  7.8524139E-03
  11383.88  7.8790428E-03
  11384.38  7.9058280E-03
  11384.88  7.9327709E-03
  11385.38  7.9598727E-03
  11385.88  7.9871349E-03
  11386.38  8.0145590E-03
  11386.88  8.0421462E-03
  11387.38  8.0698980E-03
  11387.88  8.0978158E-03
  11388.38  8.1259012E-03
  11388.88  8.1541555E-03
  11389.38  8.1825803E-03
  11389.88  8.2111771E-03
  11390.38  8.2399474E-03
  11390.88  8.2688927E-03
  11391.38  8.2980146E-03
  11391.88  8.3273147E-03
  11392.38  8.3567946E-03
  11392.88  8.3864558E-03
  11393.38  8.4163002E-03
  11393.88  8.4463292E-03
  11394.38  8.4765445E-03
  11394.88  8.5069480E-03
  11395.38  8.5375412E-03
  11395.88  8.5683259E-03
  11396.38  8.5993040E-03
