    Energy    <xanes>    
  11364.00  1.4733180E-02
  11364.07  1.4735253E-02
  11364.07  1.4735418E-02
  11364.11  1.4736900E-02
  11364.12  1.4737353E-02
  11364.13  1.4737516E-02
  11364.13  1.4737693E-02
  11364.13  1.4737740E-02
  11364.13  1.4737790E-02
  11364.14  1.4737894E-02
  11364.14  1.4738054E-02
  11364.14  1.4738168E-02
  11364.14  1.4738342E-02
  11364.15  1.4738649E-02
  11364.15  1.4738964E-02
  11364.18  1.4740450E-02
  11364.18  1.4740519E-02
  11364.18  1.4740592E-02
  11364.19  1.4741406E-02
  11364.19  1.4741557E-02
  11364.19  1.4741788E-02
  11364.21  1.4742752E-02
  11364.22  1.4743488E-02
  11364.23  1.4744848E-02
  11364.25  1.4746082E-02
  11364.25  1.4746262E-02
  11364.25  1.4746444E-02
  11364.29  1.4749731E-02
  11364.29  1.4750005E-02
  11364.32  1.4753019E-02
  11364.33  1.4753932E-02
  11364.33  1.4754206E-02
  11364.34  1.4754389E-02
  11364.34  1.4754663E-02
  11364.35  1.4755577E-02
  11364.35  1.4755760E-02
  11364.40  1.4759965E-02
  11364.42  1.4762068E-02
  11364.68  1.4785396E-02
  11365.18  1.4831343E-02
  11365.68  1.4877534E-02
  11366.18  1.4923973E-02
  11366.68  1.4970662E-02
  11367.18  1.5017601E-02
  11367.68  1.5064793E-02
  11368.18  1.5112241E-02
  11368.68  1.5159945E-02
  11369.18  1.5207909E-02
  11369.68  1.5256133E-02
  11370.18  1.5304621E-02
  11370.68  1.5353375E-02
  11371.18  1.5402396E-02
  11371.68  1.5451686E-02
  11372.18  1.5501248E-02
  11372.68  1.5551084E-02
  11373.18  1.5601197E-02
  11373.68  1.5651588E-02
  11374.18  1.5702259E-02
  11374.68  1.5753214E-02
  11375.18  1.5804454E-02
  11375.68  1.5855981E-02
  11376.18  1.5907798E-02
  11376.68  1.5959908E-02
  11377.18  1.6012313E-02
  11377.68  1.6065015E-02
  11378.18  1.6118016E-02
  11378.68  1.6171320E-02
  11379.18  1.6224928E-02
  11379.68  1.6278844E-02
  11380.18  1.6333069E-02
  11380.68  1.6387607E-02
  11381.18  1.6442460E-02
  11381.68  1.6497631E-02
  11382.18  1.6553122E-02
  11382.68  1.6608937E-02
  11383.18  1.6665077E-02
  11383.68  1.6721546E-02
  11384.18  1.6778347E-02
  11384.68  1.6835482E-02
  11385.18  1.6892954E-02
  11385.68  1.6950767E-02
  11386.18  1.7008922E-02
  11386.68  1.7067424E-02
  11387.18  1.7126275E-02
  11387.68  1.7185478E-02
  11388.18  1.7245037E-02
  11388.68  1.7304954E-02
  11389.18  1.7365232E-02
  11389.68  1.7425875E-02
  11390.18  1.7486887E-02
  11390.68  1.7548269E-02
  11391.18  1.7610026E-02
  11391.68  1.7672161E-02
  11392.18  1.7734678E-02
  11392.68  1.7797579E-02
  11393.18  1.7860869E-02
  11393.68  1.7924550E-02
  11394.18  1.7988627E-02
  11394.68  1.8053103E-02
  11395.18  1.8117981E-02
  11395.68  1.8183266E-02
  11396.18  1.8248960E-02
