# energy(eV) normalized_intensity
1.141400e+04 6.388264e-04
1.141450e+04 6.209840e-04
1.141500e+04 6.032901e-04
1.141550e+04 5.857456e-04
1.141600e+04 5.683524e-04
1.141650e+04 5.511124e-04
1.141700e+04 5.340268e-04
1.141750e+04 5.170973e-04
1.141800e+04 5.003255e-04
1.141850e+04 4.837136e-04
1.141900e+04 4.672626e-04
1.141950e+04 4.509745e-04
1.142000e+04 4.348514e-04
1.142050e+04 4.188946e-04
1.142100e+04 4.031059e-04
1.142150e+04 3.874875e-04
1.142200e+04 3.720412e-04
1.142250e+04 3.567684e-04
1.142300e+04 3.416716e-04
1.142350e+04 3.267527e-04
1.142400e+04 3.120132e-04
1.142450e+04 2.974555e-04
1.142500e+04 2.830815e-04
1.142550e+04 2.688934e-04
1.142600e+04 2.548929e-04
1.142650e+04 2.410826e-04
1.142700e+04 2.274643e-04
1.142750e+04 2.140403e-04
1.142800e+04 2.008129e-04
1.142850e+04 1.877844e-04
1.142900e+04 1.749569e-04
1.142950e+04 1.623327e-04
1.143000e+04 1.499147e-04
1.143050e+04 1.377043e-04
1.143100e+04 1.257049e-04
1.143150e+04 1.139183e-04
1.143200e+04 1.023474e-04
1.143250e+04 9.099463e-05
1.143300e+04 7.986269e-05
1.143350e+04 6.895390e-05
1.143400e+04 5.827142e-05
1.143450e+04 4.781723e-05
1.143500e+04 3.759476e-05
1.143550e+04 2.760658e-05
1.143600e+04 1.785554e-05
1.143650e+04 8.344504e-06
1.143700e+04 -9.233950e-07
1.143750e+04 -9.945587e-06
1.143800e+04 -1.871865e-05
1.143850e+04 -2.723972e-05
1.143900e+04 -3.550538e-05
1.143950e+04 -4.351278e-05
1.144000e+04 -5.125849e-05
1.144050e+04 -5.873936e-05
1.144100e+04 -6.595170e-05
1.144150e+04 -7.289235e-05
1.144200e+04 -7.955790e-05
1.144250e+04 -8.594492e-05
1.144300e+04 -9.204941e-05
1.144350e+04 -9.786794e-05
1.144400e+04 -1.033968e-04
1.144450e+04 -1.086323e-04
1.144500e+04 -1.135705e-04
1.144550e+04 -1.182072e-04
1.144600e+04 -1.225392e-04
1.144650e+04 -1.265615e-04
1.144700e+04 -1.302708e-04
1.144750e+04 -1.336624e-04
1.144800e+04 -1.367324e-04
1.144850e+04 -1.394759e-04
1.144900e+04 -1.418893e-04
1.144950e+04 -1.439673e-04
1.145000e+04 -1.457053e-04
1.145050e+04 -1.470995e-04
1.145100e+04 -1.481444e-04
1.145150e+04 -1.488354e-04
1.145200e+04 -1.491674e-04
1.145250e+04 -1.491355e-04
1.145300e+04 -1.487349e-04
1.145350e+04 -1.479595e-04
1.145400e+04 -1.468049e-04
1.145450e+04 -1.452656e-04
1.145500e+04 -1.433352e-04
1.145550e+04 -1.410090e-04
