# energy(eV) normalized_intensity
1.141400e+04 6.363354e-04
1.141450e+04 6.185622e-04
1.141500e+04 6.009369e-04
1.141550e+04 5.834605e-04
1.141600e+04 5.661348e-04
1.141650e+04 5.489617e-04
1.141700e+04 5.319424e-04
1.141750e+04 5.150786e-04
1.141800e+04 4.983721e-04
1.141850e+04 4.818247e-04
1.141900e+04 4.654376e-04
1.141950e+04 4.492128e-04
1.142000e+04 4.331524e-04
1.142050e+04 4.172577e-04
1.142100e+04 4.015304e-04
1.142150e+04 3.859728e-04
1.142200e+04 3.705867e-04
1.142250e+04 3.553733e-04
1.142300e+04 3.403354e-04
1.142350e+04 3.254746e-04
1.142400e+04 3.107925e-04
1.142450e+04 2.962916e-04
1.142500e+04 2.819737e-04
1.142550e+04 2.678409e-04
1.142600e+04 2.538951e-04
1.142650e+04 2.401387e-04
1.142700e+04 2.265735e-04
1.142750e+04 2.132020e-04
1.142800e+04 2.000263e-04
1.142850e+04 1.870487e-04
1.142900e+04 1.742713e-04
1.142950e+04 1.616965e-04
1.143000e+04 1.493270e-04
1.143050e+04 1.371644e-04
1.143100e+04 1.252119e-04
1.143150e+04 1.134715e-04
1.143200e+04 1.019460e-04
1.143250e+04 9.063765e-05
1.143300e+04 7.954933e-05
1.143350e+04 6.868330e-05
1.143400e+04 5.804270e-05
1.143450e+04 4.762951e-05
1.143500e+04 3.744715e-05
1.143550e+04 2.749817e-05
1.143600e+04 1.778541e-05
1.143650e+04 8.311726e-06
1.143700e+04 -9.197671e-07
1.143750e+04 -9.906506e-06
1.143800e+04 -1.864508e-05
1.143850e+04 -2.713265e-05
1.143900e+04 -3.536580e-05
1.143950e+04 -4.334169e-05
1.144000e+04 -5.105690e-05
1.144050e+04 -5.850832e-05
1.144100e+04 -6.569225e-05
1.144150e+04 -7.260555e-05
1.144200e+04 -7.924482e-05
1.144250e+04 -8.560665e-05
1.144300e+04 -9.168705e-05
1.144350e+04 -9.748262e-05
1.144400e+04 -1.029897e-04
1.144450e+04 -1.082045e-04
1.144500e+04 -1.131231e-04
1.144550e+04 -1.177415e-04
1.144600e+04 -1.220563e-04
1.144650e+04 -1.260627e-04
1.144700e+04 -1.297573e-04
1.144750e+04 -1.331355e-04
1.144800e+04 -1.361933e-04
1.144850e+04 -1.389259e-04
1.144900e+04 -1.413296e-04
1.144950e+04 -1.433993e-04
1.145000e+04 -1.451305e-04
1.145050e+04 -1.465191e-04
1.145100e+04 -1.475597e-04
1.145150e+04 -1.482479e-04
1.145200e+04 -1.485785e-04
1.145250e+04 -1.485466e-04
1.145300e+04 -1.481475e-04
1.145350e+04 -1.473751e-04
1.145400e+04 -1.462249e-04
1.145450e+04 -1.446916e-04
1.145500e+04 -1.427688e-04
1.145550e+04 -1.404517e-04
1.145600e+04 -1.377344e-04
1.145650e+04 -1.346111e-04
1.145700e+04 -1.310757e-04
1.145750e+04 -1.271224e-04
1.145800e+04 -1.227447e-04
1.145850e+04 -1.179366e-04
1.145900e+04 -1.126913e-04
1.145950e+04 -1.070029e-04
1.146000e+04 -1.008644e-04
1.146050e+04 -9.426889e-05
1.146100e+04 -8.720943e-05
1.146150e+04 -7.967895e-05
1.146200e+04 -7.167034e-05
1.146250e+04 -6.317620e-05
1.146300e+04 -5.418914e-05
1.146350e+04 -4.470122e-05
1.146400e+04 -3.470474e-05
1.146450e+04 -2.419148e-05
1.146500e+04 -1.315346e-05
1.146550e+04 -1.582444e-06
1.146600e+04 1.053038e-05
1.146650e+04 2.319353e-05
1.146700e+04 3.641612e-05
1.146750e+04 5.020695e-05
