# energy(eV) normalized_intensity
1.141400e+04 6.381425e-04
1.141450e+04 6.203188e-04
1.141500e+04 6.026433e-04
1.141550e+04 5.851172e-04
1.141600e+04 5.677422e-04
1.141650e+04 5.505203e-04
1.141700e+04 5.334526e-04
1.141750e+04 5.165408e-04
1.141800e+04 4.997868e-04
1.141850e+04 4.831923e-04
1.141900e+04 4.667587e-04
1.141950e+04 4.504878e-04
1.142000e+04 4.343817e-04
1.142050e+04 4.184418e-04
1.142100e+04 4.026698e-04
1.142150e+04 3.870681e-04
1.142200e+04 3.716382e-04
1.142250e+04 3.563816e-04
1.142300e+04 3.413010e-04
1.142350e+04 3.263979e-04
1.142400e+04 3.116742e-04
1.142450e+04 2.971321e-04
1.142500e+04 2.827735e-04
1.142550e+04 2.686006e-04
1.142600e+04 2.546152e-04
1.142650e+04 2.408197e-04
1.142700e+04 2.272161e-04
1.142750e+04 2.138066e-04
1.142800e+04 2.005935e-04
1.142850e+04 1.875791e-04
1.142900e+04 1.747654e-04
1.142950e+04 1.621550e-04
1.143000e+04 1.497504e-04
1.143050e+04 1.375533e-04
1.143100e+04 1.255669e-04
1.143150e+04 1.137932e-04
1.143200e+04 1.022350e-04
1.143250e+04 9.089455e-05
1.143300e+04 7.977478e-05
1.143350e+04 6.887795e-05
1.143400e+04 5.820719e-05
1.143450e+04 4.776448e-05
1.143500e+04 3.755326e-05
1.143550e+04 2.757608e-05
1.143600e+04 1.783580e-05
1.143650e+04 8.335274e-06
1.143700e+04 -9.223728e-07
1.143750e+04 -9.934570e-06
1.143800e+04 -1.869790e-05
1.143850e+04 -2.720950e-05
1.143900e+04 -3.546597e-05
1.143950e+04 -4.346444e-05
1.144000e+04 -5.120150e-05
1.144050e+04 -5.867401e-05
1.144100e+04 -6.587827e-05
1.144150e+04 -7.281114e-05
1.144200e+04 -7.946920e-05
1.144250e+04 -8.584903e-05
1.144300e+04 -9.194663e-05
1.144350e+04 -9.775859e-05
1.144400e+04 -1.032812e-04
1.144450e+04 -1.085108e-04
1.144500e+04 -1.134433e-04
1.144550e+04 -1.180748e-04
1.144600e+04 -1.224018e-04
1.144650e+04 -1.264195e-04
1.144700e+04 -1.301245e-04
1.144750e+04 -1.335122e-04
1.144800e+04 -1.365787e-04
1.144850e+04 -1.393190e-04
1.144900e+04 -1.417295e-04
1.144950e+04 -1.438050e-04
1.145000e+04 -1.455410e-04
1.145050e+04 -1.469336e-04
1.145100e+04 -1.479771e-04
1.145150e+04 -1.486672e-04
1.145200e+04 -1.489987e-04
1.145250e+04 -1.489667e-04
1.145300e+04 -1.485664e-04
1.145350e+04 -1.477919e-04
1.145400e+04 -1.466384e-04
1.145450e+04 -1.451007e-04
1.145500e+04 -1.431725e-04
1.145550e+04 -1.408488e-04
1.145600e+04 -1.381238e-04
1.145650e+04 -1.349917e-04
1.145700e+04 -1.314462e-04
1.145750e+04 -1.274817e-04
1.145800e+04 -1.230916e-04
1.145850e+04 -1.182700e-04
1.145900e+04 -1.130098e-04
1.145950e+04 -1.073053e-04
1.146000e+04 -1.011495e-04
1.146050e+04 -9.453529e-05
1.146100e+04 -8.745587e-05
1.146150e+04 -7.990409e-05
1.146200e+04 -7.187284e-05
1.146250e+04 -6.335469e-05
1.146300e+04 -5.434224e-05
1.146350e+04 -4.482750e-05
1.146400e+04 -3.480278e-05
1.146450e+04 -2.425981e-05
1.146500e+04 -1.319061e-05
1.146550e+04 -1.586914e-06
1.146600e+04 1.056012e-05
1.146650e+04 2.325903e-05
1.146700e+04 3.651896e-05
1.146750e+04 5.034873e-05
1.146800e+04 6.475774e-05
1.146850e+04 7.975571e-05
1.146900e+04 9.535202e-05
1.146950e+04 1.115569e-04
1.147000e+04 1.283805e-04
1.147050e+04 1.458328e-04
1.147100e+04 1.639249e-04
1.147150e+04 1.826674e-04
1.147200e+04 2.020716e-04
1.147250e+04 2.221489e-04
1.147300e+04 2.429108e-04
1.147350e+04 2.643689e-04
1.147400e+04 2.865359e-04
1.147450e+04 3.094239e-04
1.147500e+04 3.330456e-04
1.147550e+04 3.574144e-04
1.147600e+04 3.825432e-04
1.147650e+04 4.084460e-04
1.147700e+04 4.351367e-04
1.147750e+04 4.626296e-04
1.147800e+04 4.909397e-04
1.147850e+04 5.200813e-04
1.147900e+04 5.500708e-04
1.147950e+04 5.809234e-04
1.148000e+04 6.126551e-04
1.148050e+04 6.452831e-04
1.148100e+04 6.788241e-04
1.148150e+04 7.132955e-04
1.148200e+04 7.487154e-04
1.148250e+04 7.851019e-04
1.148300e+04 8.224741e-04
1.148350e+04 8.608512e-04
1.148400e+04 9.002531e-04
1.148450e+04 9.407000e-04
1.148500e+04 9.822130e-04
1.148550e+04 1.024814e-03
1.148600e+04 1.068524e-03
1.148650e+04 1.113366e-03
1.148700e+04 1.159363e-03
1.148750e+04 1.206540e-03
1.148800e+04 1.254921e-03
1.148850e+04 1.304531e-03
1.148900e+04 1.355395e-03
1.148950e+04 1.407542e-03
1.149000e+04 1.460998e-03
1.149050e+04 1.515791e-03
1.149100e+04 1.571950e-03
1.149150e+04 1.629506e-03
1.149200e+04 1.688489e-03
1.149250e+04 1.748930e-03
1.149300e+04 1.810863e-03
1.149350e+04 1.874321e-03
1.149400e+04 1.939338e-03
1.149450e+04 2.005950e-03
1.149500e+04 2.074195e-03
1.149550e+04 2.144108e-03
1.149600e+04 2.215731e-03
1.149650e+04 2.289103e-03
1.149700e+04 2.364265e-03
1.149750e+04 2.441260e-03
1.149800e+04 2.520133e-03
1.149850e+04 2.600930e-03
1.149900e+04 2.683696e-03
1.149950e+04 2.768482e-03
1.150000e+04 2.855337e-03
1.150050e+04 2.944313e-03
1.150100e+04 3.035465e-03
1.150150e+04 3.128846e-03
1.150200e+04 3.224516e-03
1.150250e+04 3.322533e-03
1.150300e+04 3.422959e-03
1.150350e+04 3.525857e-03
1.150400e+04 3.631294e-03
1.150450e+04 3.739337e-03
1.150500e+04 3.850057e-03
1.150550e+04 3.963528e-03
1.150600e+04 4.079825e-03
1.150650e+04 4.199027e-03
1.150700e+04 4.321216e-03
1.150750e+04 4.446476e-03
1.150800e+04 4.574896e-03
1.150850e+04 4.706566e-03
1.150900e+04 4.841583e-03
1.150950e+04 4.980043e-03
1.151000e+04 5.122050e-03
1.151050e+04 5.267710e-03
1.151100e+04 5.417134e-03
1.151150e+04 5.570437e-03
1.151200e+04 5.727740e-03
1.151250e+04 5.889167e-03
1.151300e+04 6.054848e-03
1.151350e+04 6.224920e-03
1.151400e+04 6.399524e-03
1.151450e+04 6.578807e-03
1.151500e+04 6.762923e-03
1.151550e+04 6.952035e-03
1.151600e+04 7.146308e-03
1.151650e+04 7.345920e-03
1.151700e+04 7.551054e-03
1.151750e+04 7.761901e-03
1.151800e+04 7.978664e-03
1.151850e+04 8.201552e-03
1.151900e+04 8.430785e-03
1.151950e+04 8.666596e-03
1.152000e+04 8.909226e-03
1.152050e+04 9.158929e-03
1.152100e+04 9.415974e-03
1.152150e+04 9.680640e-03
1.152200e+04 9.953222e-03
1.152250e+04 1.023403e-02
1.152300e+04 1.052339e-02
1.152350e+04 1.082165e-02
1.152400e+04 1.112917e-02
1.152450e+04 1.144633e-02
1.152500e+04 1.177353e-02
1.152550e+04 1.211120e-02
1.152600e+04 1.245979e-02
1.152650e+04 1.281978e-02
1.152700e+04 1.319167e-02
1.152750e+04 1.357598e-02
1.152800e+04 1.397330e-02
1.152850e+04 1.438421e-02
1.152900e+04 1.480936e-02
1.152950e+04 1.524941e-02
1.153000e+04 1.570509e-02
1.153050e+04 1.617717e-02
1.153100e+04 1.666646e-02
1.153150e+04 1.717383e-02
1.153200e+04 1.770021e-02
1.153250e+04 1.824659e-02
1.153300e+04 1.881404e-02
1.153350e+04 1.940370e-02
1.153400e+04 2.001677e-02
1.153450e+04 2.065459e-02
1.153500e+04 2.131854e-02
1.153550e+04 2.201016e-02
1.153600e+04 2.273106e-02
