# energy(eV) normalized_intensity
1.141400e+04 6.396074e-04
1.141450e+04 6.217427e-04
1.141500e+04 6.040267e-04
1.141550e+04 5.864603e-04
1.141600e+04 5.690454e-04
1.141650e+04 5.517839e-04
1.141700e+04 5.346770e-04
1.141750e+04 5.177265e-04
1.141800e+04 5.009339e-04
1.141850e+04 4.843013e-04
1.141900e+04 4.678300e-04
1.141950e+04 4.515217e-04
1.142000e+04 4.353786e-04
1.142050e+04 4.194022e-04
1.142100e+04 4.035940e-04
1.142150e+04 3.879564e-04
1.142200e+04 3.724911e-04
1.142250e+04 3.571995e-04
1.142300e+04 3.420842e-04
1.142350e+04 3.271470e-04
1.142400e+04 3.123894e-04
1.142450e+04 2.978139e-04
1.142500e+04 2.834224e-04
1.142550e+04 2.692169e-04
1.142600e+04 2.551995e-04
1.142650e+04 2.413723e-04
1.142700e+04 2.277374e-04
1.142750e+04 2.142971e-04
1.142800e+04 2.010537e-04
1.142850e+04 1.880095e-04
1.142900e+04 1.751664e-04
1.142950e+04 1.625270e-04
1.143000e+04 1.500939e-04
1.143050e+04 1.378689e-04
1.143100e+04 1.258550e-04
1.143150e+04 1.140542e-04
1.143200e+04 1.024695e-04
1.143250e+04 9.110306e-05
1.143300e+04 7.995779e-05
1.143350e+04 6.903595e-05
1.143400e+04 5.834071e-05
1.143450e+04 4.787405e-05
1.143500e+04 3.763940e-05
1.143550e+04 2.763934e-05
1.143600e+04 1.787671e-05
1.143650e+04 8.354392e-06
1.143700e+04 -9.244883e-07
1.143750e+04 -9.957356e-06
1.143800e+04 -1.874078e-05
1.143850e+04 -2.727191e-05
1.143900e+04 -3.554731e-05
1.143950e+04 -4.356412e-05
1.144000e+04 -5.131893e-05
1.144050e+04 -5.880857e-05
1.144100e+04 -6.602935e-05
1.144150e+04 -7.297811e-05
1.144200e+04 -7.965144e-05
1.144250e+04 -8.604589e-05
1.144300e+04 -9.215748e-05
1.144350e+04 -9.798276e-05
1.144400e+04 -1.035180e-04
1.144450e+04 -1.087596e-04
1.144500e+04 -1.137034e-04
1.144550e+04 -1.183455e-04
1.144600e+04 -1.226824e-04
1.144650e+04 -1.267094e-04
1.144700e+04 -1.304229e-04
1.144750e+04 -1.338183e-04
1.144800e+04 -1.368918e-04
1.144850e+04 -1.396384e-04
1.144900e+04 -1.420544e-04
1.144950e+04 -1.441347e-04
1.145000e+04 -1.458747e-04
1.145050e+04 -1.472704e-04
1.145100e+04 -1.483164e-04
1.145150e+04 -1.490080e-04
1.145200e+04 -1.493403e-04
1.145250e+04 -1.493082e-04
1.145300e+04 -1.489070e-04
1.145350e+04 -1.481306e-04
1.145400e+04 -1.469745e-04
1.145450e+04 -1.454333e-04
1.145500e+04 -1.435006e-04
1.145550e+04 -1.411716e-04
1.145600e+04 -1.384404e-04
1.145650e+04 -1.353011e-04
1.145700e+04 -1.317475e-04
1.145750e+04 -1.277739e-04
1.145800e+04 -1.233738e-04
1.145850e+04 -1.185410e-04
1.145900e+04 -1.132688e-04
1.145950e+04 -1.075512e-04
1.146000e+04 -1.013813e-04
1.146050e+04 -9.475193e-05
1.146100e+04 -8.765628e-05
1.146150e+04 -8.008720e-05
1.146200e+04 -7.203754e-05
1.146250e+04 -6.349987e-05
1.146300e+04 -5.446676e-05
1.146350e+04 -4.493022e-05
1.146400e+04 -3.488252e-05
1.146450e+04 -2.431540e-05
1.146500e+04 -1.322083e-05
1.146550e+04 -1.590550e-06
1.146600e+04 1.058431e-05
1.146650e+04 2.331232e-05
1.146700e+04 3.660263e-05
1.146750e+04 5.046408e-05
1.146800e+04 6.490611e-05
1.146850e+04 7.993842e-05
1.146900e+04 9.557046e-05
1.146950e+04 1.118125e-04
1.147000e+04 1.286746e-04
1.147050e+04 1.461669e-04
1.147100e+04 1.643004e-04
1.147150e+04 1.830859e-04
1.147200e+04 2.025345e-04
1.147250e+04 2.226577e-04
1.147300e+04 2.434672e-04
1.147350e+04 2.649744e-04
1.147400e+04 2.871922e-04
1.147450e+04 3.101326e-04
1.147500e+04 3.338084e-04
1.147550e+04 3.582330e-04
1.147600e+04 3.834194e-04
1.147650e+04 4.093815e-04
1.147700e+04 4.361333e-04
1.147750e+04 4.636891e-04
1.147800e+04 4.920640e-04
1.147850e+04 5.212724e-04
1.147900e+04 5.513305e-04
1.147950e+04 5.822537e-04
1.148000e+04 6.140581e-04
1.148050e+04 6.467607e-04
1.148100e+04 6.803785e-04
1.148150e+04 7.149289e-04
1.148200e+04 7.504298e-04
1.148250e+04 7.868996e-04
1.148300e+04 8.243574e-04
1.148350e+04 8.628223e-04
1.148400e+04 9.023144e-04
1.148450e+04 9.428538e-04
1.148500e+04 9.844619e-04
1.148550e+04 1.027160e-03
1.148600e+04 1.070970e-03
1.148650e+04 1.115915e-03
1.148700e+04 1.162017e-03
1.148750e+04 1.209302e-03
1.148800e+04 1.257794e-03
1.148850e+04 1.307517e-03
1.148900e+04 1.358498e-03
1.148950e+04 1.410764e-03
1.149000e+04 1.464342e-03
1.149050e+04 1.519260e-03
1.149100e+04 1.575548e-03
1.149150e+04 1.633236e-03
1.149200e+04 1.692354e-03
1.149250e+04 1.752934e-03
1.149300e+04 1.815008e-03
1.149350e+04 1.878611e-03
1.149400e+04 1.943777e-03
