# energy(eV) normalized_intensity
1.141400e+04 6.400604e-04
1.141450e+04 6.221831e-04
1.141500e+04 6.044545e-04
1.141550e+04 5.868758e-04
1.141600e+04 5.694485e-04
1.141650e+04 5.521749e-04
1.141700e+04 5.350559e-04
1.141750e+04 5.180934e-04
1.141800e+04 5.012889e-04
1.141850e+04 4.846446e-04
1.141900e+04 4.681616e-04
1.141950e+04 4.518418e-04
1.142000e+04 4.356873e-04
1.142050e+04 4.196995e-04
1.142100e+04 4.038802e-04
1.142150e+04 3.882315e-04
1.142200e+04 3.727552e-04
1.142250e+04 3.574528e-04
1.142300e+04 3.423269e-04
1.142350e+04 3.273790e-04
1.142400e+04 3.126111e-04
1.142450e+04 2.980252e-04
1.142500e+04 2.836235e-04
1.142550e+04 2.694080e-04
1.142600e+04 2.553806e-04
1.142650e+04 2.415436e-04
1.142700e+04 2.278991e-04
1.142750e+04 2.144493e-04
1.142800e+04 2.011965e-04
1.142850e+04 1.881429e-04
1.142900e+04 1.752907e-04
1.142950e+04 1.626424e-04
1.143000e+04 1.502005e-04
1.143050e+04 1.379668e-04
1.143100e+04 1.259444e-04
1.143150e+04 1.141352e-04
1.143200e+04 1.025423e-04
1.143250e+04 9.116779e-05
1.143300e+04 8.001460e-05
1.143350e+04 6.908501e-05
1.143400e+04 5.838217e-05
1.143450e+04 4.790807e-05
1.143500e+04 3.766615e-05
1.143550e+04 2.765898e-05
1.143600e+04 1.788942e-05
1.143650e+04 8.360332e-06
1.143700e+04 -9.251457e-07
1.143750e+04 -9.964436e-06
1.143800e+04 -1.875411e-05
1.143850e+04 -2.729130e-05
1.143900e+04 -3.557259e-05
1.143950e+04 -4.359511e-05
1.144000e+04 -5.135543e-05
1.144050e+04 -5.885041e-05
1.144100e+04 -6.607633e-05
1.144150e+04 -7.303004e-05
1.144200e+04 -7.970812e-05
1.144250e+04 -8.610713e-05
1.144300e+04 -9.222307e-05
1.144350e+04 -9.805251e-05
1.144400e+04 -1.035917e-04
1.144450e+04 -1.088370e-04
1.144500e+04 -1.137844e-04
1.144550e+04 -1.184298e-04
1.144600e+04 -1.227698e-04
1.144650e+04 -1.267996e-04
1.144700e+04 -1.305158e-04
1.144750e+04 -1.339137e-04
1.144800e+04 -1.369893e-04
1.144850e+04 -1.397379e-04
1.144900e+04 -1.421556e-04
1.144950e+04 -1.442374e-04
1.145000e+04 -1.459787e-04
1.145050e+04 -1.473754e-04
1.145100e+04 -1.484221e-04
1.145150e+04 -1.491143e-04
1.145200e+04 -1.494467e-04
1.145250e+04 -1.494147e-04
1.145300e+04 -1.490132e-04
1.145350e+04 -1.482363e-04
1.145400e+04 -1.470794e-04
1.145450e+04 -1.455370e-04
1.145500e+04 -1.436030e-04
1.145550e+04 -1.412723e-04
1.145600e+04 -1.385391e-04
1.145650e+04 -1.353976e-04
1.145700e+04 -1.318415e-04
1.145750e+04 -1.278651e-04
1.145800e+04 -1.234618e-04
1.145850e+04 -1.186256e-04
1.145900e+04 -1.133497e-04
1.145950e+04 -1.076280e-04
1.146000e+04 -1.014537e-04
1.146050e+04 -9.481957e-05
1.146100e+04 -8.771886e-05
1.146150e+04 -8.014438e-05
1.146200e+04 -7.208898e-05
1.146250e+04 -6.354521e-05
1.146300e+04 -5.450566e-05
1.146350e+04 -4.496231e-05
1.146400e+04 -3.490744e-05
1.146450e+04 -2.433277e-05
1.146500e+04 -1.323028e-05
1.146550e+04 -1.591686e-06
1.146600e+04 1.059188e-05
1.146650e+04 2.332898e-05
1.146700e+04 3.662878e-05
1.146750e+04 5.050014e-05
1.146800e+04 6.495250e-05
1.146850e+04 7.999557e-05
1.146900e+04 9.563879e-05
1.146950e+04 1.118924e-04
1.147000e+04 1.287666e-04
1.147050e+04 1.462714e-04
1.147100e+04 1.644179e-04
1.147150e+04 1.832168e-04
1.147200e+04 2.026794e-04
1.147250e+04 2.228170e-04
1.147300e+04 2.436414e-04
1.147350e+04 2.651640e-04
1.147400e+04 2.873977e-04
1.147450e+04 3.103545e-04
1.147500e+04 3.340473e-04
1.147550e+04 3.584894e-04
1.147600e+04 3.836938e-04
1.147650e+04 4.096745e-04
1.147700e+04 4.364455e-04
1.147750e+04 4.640210e-04
1.147800e+04 4.924163e-04
1.147850e+04 5.216457e-04
1.147900e+04 5.517253e-04
1.147950e+04 5.826707e-04
1.148000e+04 6.144979e-04
1.148050e+04 6.472240e-04
1.148100e+04 6.808659e-04
1.148150e+04 7.154411e-04
1.148200e+04 7.509675e-04
1.148250e+04 7.874634e-04
1.148300e+04 8.249481e-04
1.148350e+04 8.634406e-04
1.148400e+04 9.029611e-04
1.148450e+04 9.435296e-04
1.148500e+04 9.851676e-04
1.148550e+04 1.027896e-03
1.148600e+04 1.071738e-03
1.148650e+04 1.116715e-03
1.148700e+04 1.162851e-03
1.148750e+04 1.210170e-03
1.148800e+04 1.258696e-03
1.148850e+04 1.308455e-03
1.148900e+04 1.359473e-03
1.148950e+04 1.411776e-03
1.149000e+04 1.465393e-03
1.149050e+04 1.520350e-03
1.149100e+04 1.576679e-03
1.149150e+04 1.634408e-03
1.149200e+04 1.693568e-03
1.149250e+04 1.754192e-03
1.149300e+04 1.816311e-03
1.149350e+04 1.879960e-03
1.149400e+04 1.945172e-03
1.149450e+04 2.011985e-03
1.149500e+04 2.080435e-03
1.149550e+04 2.150559e-03
1.149600e+04 2.222397e-03
1.149650e+04 2.295989e-03
1.149700e+04 2.371378e-03
1.149750e+04 2.448605e-03
1.149800e+04 2.527715e-03
1.149850e+04 2.608755e-03
1.149900e+04 2.691770e-03
1.149950e+04 2.776811e-03
1.150000e+04 2.863927e-03
1.150050e+04 2.953172e-03
1.150100e+04 3.044597e-03
1.150150e+04 3.138260e-03
1.150200e+04 3.234217e-03
1.150250e+04 3.332529e-03
1.150300e+04 3.433257e-03
1.150350e+04 3.536465e-03
1.150400e+04 3.642219e-03
1.150450e+04 3.750587e-03
1.150500e+04 3.861641e-03
1.150550e+04 3.975453e-03
1.150600e+04 4.092100e-03
1.150650e+04 4.211661e-03
1.150700e+04 4.334218e-03
1.150750e+04 4.459855e-03
1.150800e+04 4.588661e-03
1.150850e+04 4.720728e-03
1.150900e+04 4.856151e-03
