# energy(eV) normalized_intensity
1.141400e+04 6.369536e-04
1.141450e+04 6.191631e-04
1.141500e+04 6.015206e-04
1.141550e+04 5.840273e-04
1.141600e+04 5.666847e-04
1.141650e+04 5.494949e-04
1.141700e+04 5.324591e-04
1.141750e+04 5.155789e-04
1.141800e+04 4.988561e-04
1.141850e+04 4.822926e-04
1.141900e+04 4.658896e-04
1.141950e+04 4.496490e-04
1.142000e+04 4.335730e-04
1.142050e+04 4.176628e-04
1.142100e+04 4.019202e-04
1.142150e+04 3.863476e-04
1.142200e+04 3.709464e-04
1.142250e+04 3.557183e-04
1.142300e+04 3.406658e-04
1.142350e+04 3.257905e-04
1.142400e+04 3.110942e-04
1.142450e+04 2.965792e-04
1.142500e+04 2.822474e-04
1.142550e+04 2.681008e-04
1.142600e+04 2.541415e-04
1.142650e+04 2.403717e-04
1.142700e+04 2.267934e-04
1.142750e+04 2.134089e-04
1.142800e+04 2.002204e-04
1.142850e+04 1.872302e-04
1.142900e+04 1.744404e-04
1.142950e+04 1.618534e-04
1.143000e+04 1.494719e-04
1.143050e+04 1.372975e-04
1.143100e+04 1.253334e-04
1.143150e+04 1.135816e-04
1.143200e+04 1.020449e-04
1.143250e+04 9.072557e-05
1.143300e+04 7.962649e-05
1.143350e+04 6.874992e-05
1.143400e+04 5.809900e-05
1.143450e+04 4.767571e-05
1.143500e+04 3.748347e-05
1.143550e+04 2.752484e-05
1.143600e+04 1.780266e-05
1.143650e+04 8.319785e-06
1.143700e+04 -9.206589e-07
1.143750e+04 -9.916112e-06
1.143800e+04 -1.866316e-05
1.143850e+04 -2.715895e-05
1.143900e+04 -3.540008e-05
1.143950e+04 -4.338370e-05
1.144000e+04 -5.110640e-05
1.144050e+04 -5.856504e-05
1.144100e+04 -6.575592e-05
1.144150e+04 -7.267592e-05
1.144200e+04 -7.932163e-05
1.144250e+04 -8.568961e-05
1.144300e+04 -9.177591e-05
1.144350e+04 -9.757709e-05
1.144400e+04 -1.030895e-04
1.144450e+04 -1.083093e-04
1.144500e+04 -1.132327e-04
1.144550e+04 -1.178556e-04
1.144600e+04 -1.221746e-04
1.144650e+04 -1.261849e-04
1.144700e+04 -1.298830e-04
1.144750e+04 -1.332645e-04
1.144800e+04 -1.363252e-04
1.144850e+04 -1.390605e-04
1.144900e+04 -1.414665e-04
1.144950e+04 -1.435382e-04
1.145000e+04 -1.452710e-04
1.145050e+04 -1.466610e-04
1.145100e+04 -1.477026e-04
1.145150e+04 -1.483915e-04
1.145200e+04 -1.487224e-04
1.145250e+04 -1.486905e-04
1.145300e+04 -1.482909e-04
1.145350e+04 -1.475178e-04
1.145400e+04 -1.463665e-04
1.145450e+04 -1.448317e-04
1.145500e+04 -1.429070e-04
1.145550e+04 -1.405877e-04
1.145600e+04 -1.378677e-04
1.145650e+04 -1.347414e-04
1.145700e+04 -1.312026e-04
1.145750e+04 -1.272454e-04
1.145800e+04 -1.228635e-04
1.145850e+04 -1.180508e-04
1.145900e+04 -1.128004e-04
1.145950e+04 -1.071064e-04
1.146000e+04 -1.009620e-04
1.146050e+04 -9.436012e-05
1.146100e+04 -8.729383e-05
1.146150e+04 -7.975605e-05
1.146200e+04 -7.173969e-05
1.146250e+04 -6.323732e-05
1.146300e+04 -5.424157e-05
1.146350e+04 -4.474447e-05
1.146400e+04 -3.473832e-05
1.146450e+04 -2.421488e-05
1.146500e+04 -1.316618e-05
1.146550e+04 -1.583975e-06
1.146600e+04 1.054056e-05
1.146650e+04 2.321597e-05
1.146700e+04 3.645134e-05
1.146750e+04 5.025551e-05
1.146800e+04 6.463786e-05
1.146850e+04 7.960806e-05
1.146900e+04 9.517551e-05
1.146950e+04 1.113505e-04
1.147000e+04 1.281428e-04
1.147050e+04 1.455629e-04
1.147100e+04 1.636215e-04
1.147150e+04 1.823294e-04
1.147200e+04 2.016977e-04
1.147250e+04 2.217378e-04
1.147300e+04 2.424614e-04
1.147350e+04 2.638798e-04
1.147400e+04 2.860058e-04
1.147450e+04 3.088515e-04
1.147500e+04 3.324295e-04
1.147550e+04 3.567533e-04
1.147600e+04 3.818357e-04
1.147650e+04 4.076906e-04
1.147700e+04 4.343320e-04
1.147750e+04 4.617740e-04
1.147800e+04 4.900319e-04
1.147850e+04 5.191197e-04
1.147900e+04 5.490537e-04
1.147950e+04 5.798493e-04
1.148000e+04 6.115225e-04
1.148050e+04 6.440902e-04
1.148100e+04 6.775693e-04
1.148150e+04 7.119771e-04
1.148200e+04 7.473316e-04
1.148250e+04 7.836509e-04
1.148300e+04 8.209541e-04
1.148350e+04 8.592604e-04
1.148400e+04 8.985896e-04
1.148450e+04 9.389618e-04
1.148500e+04 9.803983e-04
1.148550e+04 1.022920e-03
1.148600e+04 1.066550e-03
1.148650e+04 1.111309e-03
1.148700e+04 1.157222e-03
1.148750e+04 1.204312e-03
1.148800e+04 1.252603e-03
1.148850e+04 1.302121e-03
1.148900e+04 1.352892e-03
1.148950e+04 1.404943e-03
1.149000e+04 1.458300e-03
1.149050e+04 1.512992e-03
1.149100e+04 1.569048e-03
1.149150e+04 1.626498e-03
1.149200e+04 1.685372e-03
1.149250e+04 1.745702e-03
1.149300e+04 1.807520e-03
1.149350e+04 1.870861e-03
1.149400e+04 1.935759e-03
1.149450e+04 2.002248e-03
1.149500e+04 2.070367e-03
1.149550e+04 2.140152e-03
1.149600e+04 2.211642e-03
1.149650e+04 2.284879e-03
1.149700e+04 2.359903e-03
1.149750e+04 2.436756e-03
1.149800e+04 2.515484e-03
1.149850e+04 2.596132e-03
1.149900e+04 2.678746e-03
1.149950e+04 2.763376e-03
1.150000e+04 2.850071e-03
1.150050e+04 2.938883e-03
1.150100e+04 3.029867e-03
1.150150e+04 3.123077e-03
1.150200e+04 3.218570e-03
1.150250e+04 3.316407e-03
1.150300e+04 3.416648e-03
1.150350e+04 3.519357e-03
1.150400e+04 3.624599e-03
1.150450e+04 3.732444e-03
1.150500e+04 3.842960e-03
1.150550e+04 3.956222e-03
1.150600e+04 4.072305e-03
1.150650e+04 4.191288e-03
1.150700e+04 4.313253e-03
1.150750e+04 4.438282e-03
1.150800e+04 4.566466e-03
1.150850e+04 4.697895e-03
1.150900e+04 4.832662e-03
1.150950e+04 4.970868e-03
1.151000e+04 5.112614e-03
1.151050e+04 5.258006e-03
1.151100e+04 5.407156e-03
1.151150e+04 5.560177e-03
1.151200e+04 5.717191e-03
1.151250e+04 5.878321e-03
1.151300e+04 6.043698e-03
1.151350e+04 6.213457e-03
1.151400e+04 6.387740e-03
1.151450e+04 6.566694e-03
1.151500e+04 6.750472e-03
1.151550e+04 6.939236e-03
1.151600e+04 7.133153e-03
1.151650e+04 7.332398e-03
1.151700e+04 7.537155e-03
1.151750e+04 7.747615e-03
1.151800e+04 7.963979e-03
1.151850e+04 8.186458e-03
