# energy(eV) normalized_intensity
1.141400e+04 6.401386e-04
1.141450e+04 6.222590e-04
1.141500e+04 6.045282e-04
1.141550e+04 5.869471e-04
1.141600e+04 5.695177e-04
1.141650e+04 5.522418e-04
1.141700e+04 5.351207e-04
1.141750e+04 5.181560e-04
1.141800e+04 5.013494e-04
1.141850e+04 4.847030e-04
1.141900e+04 4.682179e-04
1.141950e+04 4.518961e-04
1.142000e+04 4.357396e-04
1.142050e+04 4.197498e-04
1.142100e+04 4.039285e-04
1.142150e+04 3.882779e-04
1.142200e+04 3.727997e-04
1.142250e+04 3.574954e-04
1.142300e+04 3.423676e-04
1.142350e+04 3.274179e-04
1.142400e+04 3.126481e-04
1.142450e+04 2.980605e-04
1.142500e+04 2.836571e-04
1.142550e+04 2.694398e-04
1.142600e+04 2.554107e-04
1.142650e+04 2.415720e-04
1.142700e+04 2.279258e-04
1.142750e+04 2.144744e-04
1.142800e+04 2.012200e-04
1.142850e+04 1.881650e-04
1.142900e+04 1.753112e-04
1.142950e+04 1.626614e-04
1.143000e+04 1.502180e-04
1.143050e+04 1.379828e-04
1.143100e+04 1.259590e-04
1.143150e+04 1.141485e-04
1.143200e+04 1.025541e-04
1.143250e+04 9.117832e-05
1.143300e+04 8.002383e-05
1.143350e+04 6.909297e-05
1.143400e+04 5.838888e-05
1.143450e+04 4.791357e-05
1.143500e+04 3.767047e-05
1.143550e+04 2.766215e-05
1.143600e+04 1.789147e-05
1.143650e+04 8.361285e-06
1.143700e+04 -9.252511e-07
1.143750e+04 -9.965569e-06
1.143800e+04 -1.875624e-05
1.143850e+04 -2.729440e-05
1.143900e+04 -3.557662e-05
1.143950e+04 -4.360004e-05
1.144000e+04 -5.136123e-05
1.144050e+04 -5.885704e-05
1.144100e+04 -6.608376e-05
1.144150e+04 -7.303824e-05
1.144200e+04 -7.971706e-05
1.144250e+04 -8.611677e-05
1.144300e+04 -9.223338e-05
1.144350e+04 -9.806345e-05
1.144400e+04 -1.036033e-04
1.144450e+04 -1.088491e-04
1.144500e+04 -1.137970e-04
1.144550e+04 -1.184429e-04
1.144600e+04 -1.227834e-04
1.144650e+04 -1.268136e-04
1.144700e+04 -1.305302e-04
1.144750e+04 -1.339284e-04
1.144800e+04 -1.370044e-04
1.144850e+04 -1.397532e-04
1.144900e+04 -1.421712e-04
1.144950e+04 -1.442532e-04
1.145000e+04 -1.459946e-04
1.145050e+04 -1.473914e-04
1.145100e+04 -1.484382e-04
1.145150e+04 -1.491305e-04
1.145200e+04 -1.494630e-04
1.145250e+04 -1.494308e-04
1.145300e+04 -1.490293e-04
1.145350e+04 -1.482523e-04
1.145400e+04 -1.470952e-04
1.145450e+04 -1.455527e-04
1.145500e+04 -1.436184e-04
1.145550e+04 -1.412875e-04
1.145600e+04 -1.385540e-04
1.145650e+04 -1.354121e-04
1.145700e+04 -1.318556e-04
1.145750e+04 -1.278787e-04
1.145800e+04 -1.234749e-04
1.145850e+04 -1.186382e-04
1.145900e+04 -1.133617e-04
1.145950e+04 -1.076394e-04
1.146000e+04 -1.014644e-04
1.146050e+04 -9.482957e-05
1.146100e+04 -8.772810e-05
1.146150e+04 -8.015280e-05
1.146200e+04 -7.209654e-05
1.146250e+04 -6.355187e-05
1.146300e+04 -5.451136e-05
1.146350e+04 -4.496700e-05
1.146400e+04 -3.491108e-05
1.146450e+04 -2.433530e-05
1.146500e+04 -1.323165e-05
1.146550e+04 -1.591851e-06
1.146600e+04 1.059297e-05
1.146650e+04 2.333139e-05
1.146700e+04 3.663256e-05
1.146750e+04 5.050534e-05
1.146800e+04 6.495917e-05
