# energy(eV) normalized_intensity
1.141400e+04 6.384317e-04
1.141450e+04 6.206003e-04
1.141500e+04 6.029171e-04
1.141550e+04 5.853834e-04
1.141600e+04 5.680008e-04
1.141650e+04 5.507713e-04
1.141700e+04 5.336962e-04
1.141750e+04 5.167770e-04
1.141800e+04 5.000155e-04
1.141850e+04 4.834137e-04
1.141900e+04 4.669728e-04
1.141950e+04 4.506947e-04
1.142000e+04 4.345815e-04
1.142050e+04 4.186345e-04
1.142100e+04 4.028555e-04
1.142150e+04 3.872467e-04
1.142200e+04 3.718099e-04
1.142250e+04 3.565465e-04
1.142300e+04 3.414591e-04
1.142350e+04 3.265493e-04
1.142400e+04 3.118189e-04
1.142450e+04 2.972702e-04
1.142500e+04 2.829052e-04
1.142550e+04 2.687258e-04
1.142600e+04 2.547340e-04
1.142650e+04 2.409322e-04
1.142700e+04 2.273223e-04
1.142750e+04 2.139067e-04
1.142800e+04 2.006875e-04
1.142850e+04 1.876671e-04
1.142900e+04 1.748475e-04
1.142950e+04 1.622312e-04
1.143000e+04 1.498209e-04
1.143050e+04 1.376182e-04
1.143100e+04 1.256262e-04
1.143150e+04 1.138470e-04
1.143200e+04 1.022833e-04
1.143250e+04 9.093761e-05
1.143300e+04 7.981262e-05
1.143350e+04 6.891066e-05
1.143400e+04 5.823486e-05
1.143450e+04 4.778722e-05
1.143500e+04 3.757115e-05
1.143550e+04 2.758924e-05
1.143600e+04 1.784432e-05
1.143650e+04 8.339259e-06
1.143700e+04 -9.228143e-07
1.143750e+04 -9.939331e-06
1.143800e+04 -1.870687e-05
1.143850e+04 -2.722257e-05
1.143900e+04 -3.548303e-05
1.143950e+04 -4.348537e-05
1.144000e+04 -5.122618e-05
1.144050e+04 -5.870233e-05
1.144100e+04 -6.591010e-05
1.144150e+04 -7.284636e-05
1.144200e+04 -7.950768e-05
1.144250e+04 -8.589065e-05
1.144300e+04 -9.199126e-05
1.144350e+04 -9.780610e-05
1.144400e+04 -1.033315e-04
1.144450e+04 -1.085636e-04
1.144500e+04 -1.134986e-04
1.144550e+04 -1.181324e-04
1.144600e+04 -1.224616e-04
1.144650e+04 -1.264814e-04
1.144700e+04 -1.301883e-04
1.144750e+04 -1.335777e-04
1.144800e+04 -1.366457e-04
1.144850e+04 -1.393875e-04
1.144900e+04 -1.417992e-04
1.144950e+04 -1.438759e-04
1.145000e+04 -1.456128e-04
1.145050e+04 -1.470061e-04
1.145100e+04 -1.480503e-04
1.145150e+04 -1.487408e-04
1.145200e+04 -1.490725e-04
1.145250e+04 -1.490406e-04
1.145300e+04 -1.486402e-04
1.145350e+04 -1.478653e-04
1.145400e+04 -1.467114e-04
1.145450e+04 -1.451730e-04
1.145500e+04 -1.432439e-04
1.145550e+04 -1.409191e-04
1.145600e+04 -1.381928e-04
1.145650e+04 -1.350592e-04
1.145700e+04 -1.315121e-04
1.145750e+04 -1.275457e-04
1.145800e+04 -1.231534e-04
1.145850e+04 -1.183294e-04
1.145900e+04 -1.130667e-04
1.145950e+04 -1.073593e-04
1.146000e+04 -1.012005e-04
1.146050e+04 -9.458301e-05
1.146100e+04 -8.750007e-05
1.146150e+04 -7.994452e-05
1.146200e+04 -7.190924e-05
1.146250e+04 -6.338681e-05
1.146300e+04 -5.436982e-05
1.146350e+04 -4.485028e-05
1.146400e+04 -3.482048e-05
1.146450e+04 -2.427216e-05
1.146500e+04 -1.319733e-05
1.146550e+04 -1.587723e-06
1.146600e+04 1.056551e-05
1.146650e+04 2.327093e-05
1.146700e+04 3.653766e-05
1.146750e+04 5.037453e-05
1.146800e+04 6.479097e-05
1.146850e+04 7.979667e-05
1.146900e+04 9.540105e-05
1.146950e+04 1.116144e-04
1.147000e+04 1.284466e-04
1.147050e+04 1.459081e-04
1.147100e+04 1.640095e-04
1.147150e+04 1.827619e-04
1.147200e+04 2.021762e-04
1.147250e+04 2.222639e-04
1.147300e+04 2.430368e-04
1.147350e+04 2.645061e-04
1.147400e+04 2.866848e-04
1.147450e+04 3.095849e-04
1.147500e+04 3.332190e-04
1.147550e+04 3.576008e-04
1.147600e+04 3.827429e-04
1.147650e+04 4.086595e-04
1.147700e+04 4.353643e-04
1.147750e+04 4.628718e-04
1.147800e+04 4.911970e-04
1.147850e+04 5.203543e-04
1.147900e+04 5.503597e-04
1.147950e+04 5.812289e-04
1.148000e+04 6.129776e-04
1.148050e+04 6.456231e-04
1.148100e+04 6.791822e-04
1.148150e+04 7.136722e-04
1.148200e+04 7.491112e-04
1.148250e+04 7.855174e-04
1.148300e+04 8.229098e-04
1.148350e+04 8.613077e-04
1.148400e+04 9.007310e-04
1.148450e+04 9.411999e-04
1.148500e+04 9.827355e-04
1.148550e+04 1.025359e-03
1.148600e+04 1.069093e-03
1.148650e+04 1.113960e-03
1.148700e+04 1.159982e-03
1.148750e+04 1.207185e-03
1.148800e+04 1.255593e-03
1.148850e+04 1.305230e-03
1.148900e+04 1.356122e-03
1.148950e+04 1.408298e-03
1.149000e+04 1.461783e-03
1.149050e+04 1.516606e-03
1.149100e+04 1.572797e-03
1.149150e+04 1.630385e-03
1.149200e+04 1.689400e-03
1.149250e+04 1.749875e-03
1.149300e+04 1.811842e-03
1.149350e+04 1.875336e-03
1.149400e+04 1.940389e-03
1.149450e+04 2.007039e-03
