# energy(eV) normalized_intensity
1.141400e+04 6.394002e-04
1.141450e+04 6.215416e-04
1.141500e+04 6.038314e-04
1.141550e+04 5.862710e-04
1.141600e+04 5.688619e-04
1.141650e+04 5.516063e-04
1.141700e+04 5.345051e-04
1.141750e+04 5.175602e-04
1.141800e+04 5.007732e-04
1.141850e+04 4.841462e-04
1.141900e+04 4.676803e-04
1.141950e+04 4.513774e-04
1.142000e+04 4.352397e-04
1.142050e+04 4.192685e-04
1.142100e+04 4.034655e-04
1.142150e+04 3.878330e-04
1.142200e+04 3.723728e-04
1.142250e+04 3.570862e-04
1.142300e+04 3.419759e-04
1.142350e+04 3.270435e-04
1.142400e+04 3.122907e-04
1.142450e+04 2.977199e-04
1.142500e+04 2.833331e-04
1.142550e+04 2.691322e-04
1.142600e+04 2.551192e-04
1.142650e+04 2.412965e-04
1.142700e+04 2.276660e-04
1.142750e+04 2.142300e-04
1.142800e+04 2.009908e-04
1.142850e+04 1.879507e-04
1.142900e+04 1.751117e-04
1.142950e+04 1.624764e-04
1.143000e+04 1.500472e-04
1.143050e+04 1.378260e-04
1.143100e+04 1.258159e-04
1.143150e+04 1.140189e-04
1.143200e+04 1.024378e-04
1.143250e+04 9.107489e-05
1.143300e+04 7.993310e-05
1.143350e+04 6.901467e-05
1.143400e+04 5.832274e-05
1.143450e+04 4.785932e-05
1.143500e+04 3.762784e-05
1.143550e+04 2.763086e-05
1.143600e+04 1.787124e-05
1.143650e+04 8.351836e-06
1.143700e+04 -9.242059e-07
1.143750e+04 -9.954317e-06
1.143800e+04 -1.873507e-05
1.143850e+04 -2.726361e-05
1.143900e+04 -3.553650e-05
1.143950e+04 -4.355090e-05
1.144000e+04 -5.130337e-05
1.144050e+04 -5.879077e-05
1.144100e+04 -6.600939e-05
1.144150e+04 -7.295608e-05
1.144200e+04 -7.962742e-05
1.144250e+04 -8.601998e-05
1.144300e+04 -9.212976e-05
1.144350e+04 -9.795333e-05
1.144400e+04 -1.034870e-04
1.144450e+04 -1.087270e-04
1.144500e+04 -1.136694e-04
1.144550e+04 -1.183101e-04
1.144600e+04 -1.226458e-04
1.144650e+04 -1.266716e-04
1.144700e+04 -1.303841e-04
1.144750e+04 -1.337786e-04
1.144800e+04 -1.368512e-04
1.144850e+04 -1.395970e-04
1.144900e+04 -1.420124e-04
1.144950e+04 -1.440921e-04
1.145000e+04 -1.458316e-04
1.145050e+04 -1.472270e-04
1.145100e+04 -1.482727e-04
1.145150e+04 -1.489642e-04
1.145200e+04 -1.492964e-04
1.145250e+04 -1.492645e-04
1.145300e+04 -1.488634e-04
1.145350e+04 -1.480873e-04
1.145400e+04 -1.469316e-04
1.145450e+04 -1.453909e-04
1.145500e+04 -1.434588e-04
1.145550e+04 -1.411306e-04
1.145600e+04 -1.384002e-04
1.145650e+04 -1.352619e-04
1.145700e+04 -1.317094e-04
1.145750e+04 -1.277370e-04
1.145800e+04 -1.233381e-04
1.145850e+04 -1.185068e-04
1.145900e+04 -1.132362e-04
1.145950e+04 -1.075203e-04
1.146000e+04 -1.013522e-04
1.146050e+04 -9.472476e-05
1.146100e+04 -8.763119e-05
1.146150e+04 -8.006430e-05
1.146200e+04 -7.201697e-05
1.146250e+04 -6.348176e-05
1.146300e+04 -5.445125e-05
1.146350e+04 -4.491744e-05
1.146400e+04 -3.487262e-05
1.146450e+04 -2.430850e-05
1.146500e+04 -1.321709e-05
1.146550e+04 -1.590100e-06
1.146600e+04 1.058132e-05
1.146650e+04 2.330575e-05
1.146700e+04 3.659232e-05
1.146750e+04 5.044989e-05
1.146800e+04 6.488789e-05
1.146850e+04 7.991602e-05
1.146900e+04 9.554371e-05
1.146950e+04 1.117813e-04
1.147000e+04 1.286386e-04
1.147050e+04 1.461262e-04
1.147100e+04 1.642547e-04
1.147150e+04 1.830350e-04
1.147200e+04 2.024783e-04
1.147250e+04 2.225960e-04
1.147300e+04 2.433998e-04
1.147350e+04 2.649012e-04
1.147400e+04 2.871130e-04
1.147450e+04 3.100471e-04
1.147500e+04 3.337165e-04
1.147550e+04 3.581346e-04
1.147600e+04 3.833142e-04
1.147650e+04 4.092694e-04
1.147700e+04 4.360140e-04
1.147750e+04 4.635624e-04
1.147800e+04 4.919298e-04
1.147850e+04 5.211305e-04
1.147900e+04 5.511806e-04
1.147950e+04 5.820956e-04
1.148000e+04 6.138916e-04
1.148050e+04 6.465857e-04
1.148100e+04 6.801946e-04
1.148150e+04 7.147359e-04
1.148200e+04 7.502276e-04
1.148250e+04 7.866878e-04
1.148300e+04 8.241359e-04
1.148350e+04 8.625908e-04
1.148400e+04 9.020726e-04
1.148450e+04 9.426016e-04
1.148500e+04 9.841989e-04
1.148550e+04 1.026886e-03
1.148600e+04 1.070685e-03
1.148650e+04 1.115618e-03
1.148700e+04 1.161709e-03
1.148750e+04 1.208982e-03
1.148800e+04 1.257461e-03
