# energy(eV) normalized_intensity
1.141400e+04 6.427914e-04
1.141450e+04 6.248380e-04
1.141500e+04 6.070338e-04
1.141550e+04 5.893801e-04
1.141600e+04 5.718787e-04
1.141650e+04 5.545314e-04
1.141700e+04 5.373394e-04
1.141750e+04 5.203046e-04
1.141800e+04 5.034285e-04
1.141850e+04 4.867132e-04
1.141900e+04 4.701599e-04
1.141950e+04 4.537706e-04
1.142000e+04 4.375472e-04
1.142050e+04 4.214912e-04
1.142100e+04 4.056044e-04
1.142150e+04 3.898890e-04
1.142200e+04 3.743467e-04
1.142250e+04 3.589791e-04
1.142300e+04 3.437886e-04
1.142350e+04 3.287770e-04
1.142400e+04 3.139460e-04
1.142450e+04 2.992979e-04
1.142500e+04 2.848348e-04
1.142550e+04 2.705585e-04
1.142600e+04 2.564713e-04
1.142650e+04 2.425753e-04
1.142700e+04 2.288725e-04
1.142750e+04 2.153653e-04
1.142800e+04 2.020559e-04
1.142850e+04 1.889467e-04
1.142900e+04 1.760396e-04
1.142950e+04 1.633372e-04
1.143000e+04 1.508422e-04
1.143050e+04 1.385562e-04
1.143100e+04 1.264825e-04
1.143150e+04 1.146229e-04
1.143200e+04 1.029804e-04
1.143250e+04 9.155736e-05
1.143300e+04 8.035653e-05
1.143350e+04 6.938025e-05
1.143400e+04 5.863167e-05
1.143450e+04 4.811282e-05
1.143500e+04 3.782714e-05
1.143550e+04 2.777720e-05
1.143600e+04 1.796589e-05
1.143650e+04 8.396068e-06
1.143700e+04 -9.291004e-07
1.143750e+04 -1.000703e-05
1.143800e+04 -1.883428e-05
1.143850e+04 -2.740798e-05
1.143900e+04 -3.572468e-05
1.143950e+04 -4.378151e-05
1.144000e+04 -5.157502e-05
1.144050e+04 -5.910205e-05
1.144100e+04 -6.635888e-05
1.144150e+04 -7.334234e-05
1.144200e+04 -8.004899e-05
1.144250e+04 -8.647538e-05
1.144300e+04 -9.261749e-05
1.144350e+04 -9.847187e-05
1.144400e+04 -1.040348e-04
1.144450e+04 -1.093025e-04
1.144500e+04 -1.142711e-04
1.144550e+04 -1.189364e-04
1.144600e+04 -1.232950e-04
1.144650e+04 -1.273421e-04
1.144700e+04 -1.310741e-04
1.144750e+04 -1.344866e-04
1.144800e+04 -1.375754e-04
1.144850e+04 -1.403358e-04
1.144900e+04 -1.427639e-04
1.144950e+04 -1.448546e-04
1.145000e+04 -1.466033e-04
1.145050e+04 -1.480060e-04
1.145100e+04 -1.490573e-04
1.145150e+04 -1.497524e-04
1.145200e+04 -1.500863e-04
1.145250e+04 -1.500542e-04
1.145300e+04 -1.496510e-04
1.145350e+04 -1.488708e-04
1.145400e+04 -1.477089e-04
1.145450e+04 -1.461600e-04
1.145500e+04 -1.442177e-04
1.145550e+04 -1.418771e-04
1.145600e+04 -1.391322e-04
1.145650e+04 -1.359773e-04
1.145700e+04 -1.324060e-04
1.145750e+04 -1.284126e-04
1.145800e+04 -1.239904e-04
1.145850e+04 -1.191336e-04
1.145900e+04 -1.138351e-04
1.145950e+04 -1.080889e-04
1.146000e+04 -1.018881e-04
1.146050e+04 -9.522566e-05
1.146100e+04 -8.809456e-05
1.146150e+04 -8.048765e-05
1.146200e+04 -7.239775e-05
