# energy(eV) normalized_intensity
1.141400e+04 6.393448e-04
1.141450e+04 6.214877e-04
1.141500e+04 6.037792e-04
1.141550e+04 5.862202e-04
1.141600e+04 5.688127e-04
1.141650e+04 5.515585e-04
1.141700e+04 5.344588e-04
1.141750e+04 5.175154e-04
1.141800e+04 5.007299e-04
1.141850e+04 4.841043e-04
1.141900e+04 4.676398e-04
1.141950e+04 4.513383e-04
1.142000e+04 4.352020e-04
1.142050e+04 4.192322e-04
1.142100e+04 4.034305e-04
1.142150e+04 3.877994e-04
1.142200e+04 3.723405e-04
1.142250e+04 3.570553e-04
1.142300e+04 3.419463e-04
1.142350e+04 3.270152e-04
1.142400e+04 3.122637e-04
1.142450e+04 2.976942e-04
1.142500e+04 2.833086e-04
1.142550e+04 2.691089e-04
1.142600e+04 2.550972e-04
1.142650e+04 2.412756e-04
1.142700e+04 2.276463e-04
1.142750e+04 2.142115e-04
1.142800e+04 2.009734e-04
1.142850e+04 1.879345e-04
1.142900e+04 1.750966e-04
1.142950e+04 1.624623e-04
1.143000e+04 1.500342e-04
1.143050e+04 1.378141e-04
1.143100e+04 1.258050e-04
1.143150e+04 1.140090e-04
1.143200e+04 1.024289e-04
1.143250e+04 9.106702e-05
1.143300e+04 7.992619e-05
1.143350e+04 6.900870e-05
1.143400e+04 5.831770e-05
1.143450e+04 4.785518e-05
1.143500e+04 3.762458e-05
1.143550e+04 2.762847e-05
1.143600e+04 1.786969e-05
1.143650e+04 8.351114e-06
1.143700e+04 -9.241260e-07
1.143750e+04 -9.953457e-06
1.143800e+04 -1.873345e-05
1.143850e+04 -2.726125e-05
1.143900e+04 -3.553343e-05
1.143950e+04 -4.354714e-05
1.144000e+04 -5.129893e-05
1.144050e+04 -5.878569e-05
1.144100e+04 -6.600368e-05
1.144150e+04 -7.294977e-05
1.144200e+04 -7.962054e-05
1.144250e+04 -8.601255e-05
1.144300e+04 -9.212180e-05
1.144350e+04 -9.794487e-05
1.144400e+04 -1.034780e-04
1.144450e+04 -1.087176e-04
1.144500e+04 -1.136596e-04
1.144550e+04 -1.182999e-04
1.144600e+04 -1.226352e-04
1.144650e+04 -1.266607e-04
1.144700e+04 -1.303728e-04
1.144750e+04 -1.337670e-04
1.144800e+04 -1.368394e-04
1.144850e+04 -1.395850e-04
1.144900e+04 -1.420001e-04
1.144950e+04 -1.440797e-04
1.145000e+04 -1.458191e-04
1.145050e+04 -1.472143e-04
1.145100e+04 -1.482599e-04
1.145150e+04 -1.489514e-04
1.145200e+04 -1.492836e-04
1.145250e+04 -1.492516e-04
1.145300e+04 -1.488506e-04
1.145350e+04 -1.480746e-04
1.145400e+04 -1.469190e-04
1.145450e+04 -1.453784e-04
1.145500e+04 -1.434465e-04
1.145550e+04 -1.411184e-04
1.145600e+04 -1.383882e-04
1.145650e+04 -1.352502e-04
1.145700e+04 -1.316980e-04
1.145750e+04 -1.277260e-04
1.145800e+04 -1.233275e-04
1.145850e+04 -1.184966e-04
1.145900e+04 -1.132264e-04
1.145950e+04 -1.075110e-04
1.146000e+04 -1.013434e-04
1.146050e+04 -9.471659e-05
1.146100e+04 -8.762362e-05
1.146150e+04 -8.005739e-05
1.146200e+04 -7.201076e-05
1.146250e+04 -6.347628e-05
1.146300e+04 -5.444655e-05
1.146350e+04 -4.491357e-05
1.146400e+04 -3.486961e-05
1.146450e+04 -2.430641e-05
1.146500e+04 -1.321595e-05
1.146550e+04 -1.589963e-06
1.146600e+04 1.058041e-05
1.146650e+04 2.330374e-05
1.146700e+04 3.658917e-05
1.146750e+04 5.044554e-05
1.146800e+04 6.488229e-05
1.146850e+04 7.990913e-05
1.146900e+04 9.553547e-05
1.146950e+04 1.117716e-04
1.147000e+04 1.286275e-04
1.147050e+04 1.461136e-04
1.147100e+04 1.642405e-04
1.147150e+04 1.830192e-04
1.147200e+04 2.024608e-04
1.147250e+04 2.225768e-04
1.147300e+04 2.433789e-04
1.147350e+04 2.648784e-04
1.147400e+04 2.870882e-04
1.147450e+04 3.100204e-04
1.147500e+04 3.336878e-04
1.147550e+04 3.581038e-04
1.147600e+04 3.832812e-04
1.147650e+04 4.092341e-04
1.147700e+04 4.359764e-04
1.147750e+04 4.635225e-04
1.147800e+04 4.918875e-04
1.147850e+04 5.210856e-04
1.147900e+04 5.511331e-04
1.147950e+04 5.820455e-04
1.148000e+04 6.138387e-04
1.148050e+04 6.465300e-04
1.148100e+04 6.801360e-04
1.148150e+04 7.146744e-04
1.148200e+04 7.501630e-04
1.148250e+04 7.866201e-04
1.148300e+04 8.240649e-04
1.148350e+04 8.625165e-04
1.148400e+04 9.019949e-04
1.148450e+04 9.425205e-04
1.148500e+04 9.841142e-04
1.148550e+04 1.026798e-03
1.148600e+04 1.070593e-03
1.148650e+04 1.115522e-03
1.148700e+04 1.161609e-03
1.148750e+04 1.208878e-03
1.148800e+04 1.257353e-03
1.148850e+04 1.307059e-03
1.148900e+04 1.358023e-03
1.148950e+04 1.410271e-03
1.149000e+04 1.463831e-03
1.149050e+04 1.518731e-03
1.149100e+04 1.575000e-03
1.149150e+04 1.632668e-03
1.149200e+04 1.691766e-03
1.149250e+04 1.752325e-03
1.149300e+04 1.814379e-03
1.149350e+04 1.877960e-03
1.149400e+04 1.943104e-03
1.149450e+04 2.009847e-03
1.149500e+04 2.078224e-03
1.149550e+04 2.148275e-03
1.149600e+04 2.220037e-03
1.149650e+04 2.293552e-03
1.149700e+04 2.368862e-03
1.149750e+04 2.446008e-03
1.149800e+04 2.525035e-03
1.149850e+04 2.605989e-03
1.149900e+04 2.688918e-03
1.149950e+04 2.773870e-03
1.150000e+04 2.860895e-03
1.150050e+04 2.950045e-03
1.150100e+04 3.041375e-03
1.150150e+04 3.134940e-03
1.150200e+04 3.230797e-03
1.150250e+04 3.329006e-03
1.150300e+04 3.429629e-03
1.150350e+04 3.532729e-03
1.150400e+04 3.638372e-03
1.150450e+04 3.746627e-03
1.150500e+04 3.857565e-03
1.150550e+04 3.971259e-03
1.150600e+04 4.087784e-03
1.150650e+04 4.207220e-03
1.150700e+04 4.329649e-03
1.150750e+04 4.455155e-03
1.150800e+04 4.583827e-03
1.150850e+04 4.715757e-03
1.150900e+04 4.851038e-03
1.150950e+04 4.989771e-03
1.151000e+04 5.132057e-03
1.151050e+04 5.278003e-03
1.151100e+04 5.427722e-03
1.151150e+04 5.581326e-03
1.151200e+04 5.738938e-03
1.151250e+04 5.900683e-03
1.151300e+04 6.066691e-03
1.151350e+04 6.237097e-03
1.151400e+04 6.412045e-03
1.151450e+04 6.591681e-03
1.151500e+04 6.776161e-03
1.151550e+04 6.965645e-03
1.151600e+04 7.160301e-03
1.151650e+04 7.360307e-03
1.151700e+04 7.565845e-03
1.151750e+04 7.777108e-03
1.151800e+04 7.994298e-03
1.151850e+04 8.217626e-03
1.151900e+04 8.447311e-03
1.151950e+04 8.683587e-03
1.152000e+04 8.926696e-03
1.152050e+04 9.176893e-03
1.152100e+04 9.434445e-03
1.152150e+04 9.699634e-03
1.152200e+04 9.972755e-03
1.152250e+04 1.025412e-02
1.152300e+04 1.054405e-02
1.152350e+04 1.084290e-02
1.152400e+04 1.115102e-02
1.152450e+04 1.146881e-02
1.152500e+04 1.179666e-02
1.152550e+04 1.213500e-02
1.152600e+04 1.248428e-02
1.152650e+04 1.284498e-02
1.152700e+04 1.321760e-02
1.152750e+04 1.360268e-02
1.152800e+04 1.400078e-02
1.152850e+04 1.441251e-02
1.152900e+04 1.483849e-02
1.152950e+04 1.527942e-02
1.153000e+04 1.573600e-02
1.153050e+04 1.620902e-02
1.153100e+04 1.669927e-02
1.153150e+04 1.720765e-02
1.153200e+04 1.773507e-02
1.153250e+04 1.828254e-02
1.153300e+04 1.885111e-02
1.153350e+04 1.944194e-02
1.153400e+04 2.005623e-02
1.153450e+04 2.069531e-02
1.153500e+04 2.136058e-02
1.153550e+04 2.205357e-02
1.153600e+04 2.277590e-02
1.153650e+04 2.352935e-02
1.153700e+04 2.431582e-02
1.153750e+04 2.513737e-02
1.153800e+04 2.599625e-02
1.153850e+04 2.689486e-02
1.153900e+04 2.783586e-02
1.153950e+04 2.882212e-02
1.154000e+04 2.985676e-02
1.154050e+04 3.094320e-02
1.154100e+04 3.208519e-02
1.154150e+04 3.328683e-02
1.154200e+04 3.455263e-02
1.154250e+04 3.588756e-02
1.154300e+04 3.729710e-02
1.154350e+04 3.878730e-02
1.154400e+04 4.036488e-02
1.154450e+04 4.203730e-02
1.154500e+04 4.381288e-02
1.154550e+04 4.570091e-02
1.154600e+04 4.771179e-02
1.154650e+04 4.985719e-02
1.154700e+04 5.215030e-02
1.154750e+04 5.460601e-02
1.154800e+04 5.724121e-02
1.154850e+04 6.007513e-02
1.154900e+04 6.312975e-02
1.154950e+04 6.643029e-02
1.155000e+04 7.000582e-02
1.155050e+04 7.388996e-02
1.155100e+04 7.812181e-02
1.155150e+04 8.274708e-02
1.155200e+04 8.781942e-02
1.155250e+04 9.340222e-02
1.155300e+04 9.957081e-02
1.155350e+04 1.064152e-01
1.155400e+04 1.140437e-01
1.155410e+04 1.156746e-01
1.155420e+04 1.173432e-01
1.155430e+04 1.190507e-01
1.155440e+04 1.207984e-01
1.155450e+04 1.225876e-01
1.155460e+04 1.244197e-01
1.155470e+04 1.262962e-01
1.155480e+04 1.282185e-01
1.155490e+04 1.301883e-01
1.155500e+04 1.322070e-01
1.155510e+04 1.342766e-01
1.155520e+04 1.363986e-01
1.155530e+04 1.385751e-01
1.155540e+04 1.408078e-01
1.155550e+04 1.430989e-01
1.155560e+04 1.454505e-01
1.155570e+04 1.478648e-01
1.155580e+04 1.503440e-01
1.155590e+04 1.528907e-01
1.155600e+04 1.555074e-01
1.155610e+04 1.581966e-01
1.155620e+04 1.609613e-01
1.155630e+04 1.638042e-01
1.155640e+04 1.667285e-01
1.155650e+04 1.697374e-01
1.155660e+04 1.728341e-01
1.155670e+04 1.760223e-01
1.155680e+04 1.793056e-01
1.155690e+04 1.826879e-01
1.155700e+04 1.861732e-01
1.155710e+04 1.897658e-01
1.155720e+04 1.934702e-01
1.155730e+04 1.972912e-01
1.155740e+04 2.012336e-01
1.155750e+04 2.053027e-01
1.155760e+04 2.095040e-01
1.155770e+04 2.138431e-01
1.155780e+04 2.183263e-01
1.155790e+04 2.229598e-01
1.155800e+04 2.277504e-01
1.155810e+04 2.327051e-01
1.155820e+04 2.378315e-01
1.155830e+04 2.431372e-01
1.155840e+04 2.486306e-01
1.155850e+04 2.543204e-01
1.155860e+04 2.602157e-01
1.155870e+04 2.663261e-01
1.155880e+04 2.726618e-01
1.155890e+04 2.792335e-01
1.155900e+04 2.860525e-01
1.155910e+04 2.931304e-01
1.155920e+04 3.004798e-01
1.155930e+04 3.081138e-01
1.155940e+04 3.160460e-01
1.155950e+04 3.242910e-01
1.155960e+04 3.328637e-01
1.155970e+04 3.417801e-01
1.155980e+04 3.510568e-01
1.155990e+04 3.607110e-01
1.156000e+04 3.707608e-01
1.156010e+04 3.812250e-01
1.156020e+04 3.921232e-01
1.156030e+04 4.034755e-01
1.156040e+04 4.153029e-01
1.156050e+04 4.276269e-01
1.156060e+04 4.404694e-01
1.156070e+04 4.538529e-01
