# energy(eV) normalized_intensity
1.141400e+04 6.386784e-04
1.141450e+04 6.208402e-04
1.141500e+04 6.031503e-04
1.141550e+04 5.856099e-04
1.141600e+04 5.682207e-04
1.141650e+04 5.509847e-04
1.141700e+04 5.339031e-04
1.141750e+04 5.169775e-04
1.141800e+04 5.002096e-04
1.141850e+04 4.836015e-04
1.141900e+04 4.671543e-04
1.141950e+04 4.508700e-04
1.142000e+04 4.347506e-04
1.142050e+04 4.187975e-04
1.142100e+04 4.030124e-04
1.142150e+04 3.873977e-04
1.142200e+04 3.719549e-04
1.142250e+04 3.566857e-04
1.142300e+04 3.415924e-04
1.142350e+04 3.266769e-04
1.142400e+04 3.119409e-04
1.142450e+04 2.973865e-04
1.142500e+04 2.830159e-04
1.142550e+04 2.688310e-04
1.142600e+04 2.548339e-04
1.142650e+04 2.410267e-04
1.142700e+04 2.274115e-04
1.142750e+04 2.139907e-04
1.142800e+04 2.007663e-04
1.142850e+04 1.877409e-04
1.142900e+04 1.749163e-04
1.142950e+04 1.622951e-04
1.143000e+04 1.498799e-04
1.143050e+04 1.376724e-04
1.143100e+04 1.256757e-04
1.143150e+04 1.138919e-04
1.143200e+04 1.023237e-04
1.143250e+04 9.097352e-05
1.143300e+04 7.984416e-05
1.143350e+04 6.893791e-05
1.143400e+04 5.825790e-05
1.143450e+04 4.780613e-05
1.143500e+04 3.758604e-05
1.143550e+04 2.760017e-05
1.143600e+04 1.785140e-05
1.143650e+04 8.342569e-06
1.143700e+04 -9.231807e-07
1.143750e+04 -9.943280e-06
1.143800e+04 -1.871431e-05
1.143850e+04 -2.723340e-05
1.143900e+04 -3.549715e-05
1.143950e+04 -4.350269e-05
1.144000e+04 -5.124659e-05
1.144050e+04 -5.872573e-05
1.144100e+04 -6.593639e-05
1.144150e+04 -7.287544e-05
1.144200e+04 -7.953944e-05
1.144250e+04 -8.592497e-05
1.144300e+04 -9.202804e-05
1.144350e+04 -9.784523e-05
1.144400e+04 -1.033728e-04
1.144450e+04 -1.086071e-04
1.144500e+04 -1.135441e-04
1.144550e+04 -1.181798e-04
1.144600e+04 -1.225107e-04
1.144650e+04 -1.265321e-04
1.144700e+04 -1.302406e-04
1.144750e+04 -1.336314e-04
1.144800e+04 -1.367007e-04
1.144850e+04 -1.394436e-04
1.144900e+04 -1.418563e-04
1.144950e+04 -1.439338e-04
1.145000e+04 -1.456715e-04
1.145050e+04 -1.470654e-04
1.145100e+04 -1.481100e-04
1.145150e+04 -1.488009e-04
1.145200e+04 -1.491328e-04
1.145250e+04 -1.491009e-04
1.145300e+04 -1.487003e-04
1.145350e+04 -1.479252e-04
1.145400e+04 -1.467708e-04
1.145450e+04 -1.452318e-04
1.145500e+04 -1.433019e-04
1.145550e+04 -1.409763e-04
1.145600e+04 -1.382489e-04
1.145650e+04 -1.351141e-04
1.145700e+04 -1.315655e-04
1.145750e+04 -1.275975e-04
1.145800e+04 -1.232035e-04
1.145850e+04 -1.183776e-04
1.145900e+04 -1.131127e-04
1.145950e+04 -1.074031e-04
1.146000e+04 -1.012418e-04
1.146050e+04 -9.462160e-05
1.146100e+04 -8.753579e-05
1.146150e+04 -7.997717e-05
1.146200e+04 -7.193863e-05
1.146250e+04 -6.341273e-05
1.146300e+04 -5.439207e-05
1.146350e+04 -4.486864e-05
1.146400e+04 -3.483475e-05
1.146450e+04 -2.428211e-05
1.146500e+04 -1.320275e-05
1.146550e+04 -1.588375e-06
1.146600e+04 1.056985e-05
1.146650e+04 2.328049e-05
1.146700e+04 3.655267e-05
1.146750e+04 5.039525e-05
1.146800e+04 6.481763e-05
1.146850e+04 7.982953e-05
1.146900e+04 9.544035e-05
1.146950e+04 1.116604e-04
1.147000e+04 1.284996e-04
1.147050e+04 1.459683e-04
1.147100e+04 1.640772e-04
1.147150e+04 1.828374e-04
1.147200e+04 2.022598e-04
1.147250e+04 2.223559e-04
1.147300e+04 2.431374e-04
1.147350e+04 2.646157e-04
1.147400e+04 2.868036e-04
1.147450e+04 3.097132e-04
1.147500e+04 3.333572e-04
1.147550e+04 3.577492e-04
1.147600e+04 3.829019e-04
1.147650e+04 4.088292e-04
1.147700e+04 4.355453e-04
1.147750e+04 4.630643e-04
1.147800e+04 4.914015e-04
1.147850e+04 5.205709e-04
1.147900e+04 5.505890e-04
1.147950e+04 5.814711e-04
1.148000e+04 6.132333e-04
1.148050e+04 6.458925e-04
1.148100e+04 6.794658e-04
1.148150e+04 7.139704e-04
1.148200e+04 7.494243e-04
1.148250e+04 7.858459e-04
1.148300e+04 8.232542e-04
1.148350e+04 8.616684e-04
1.148400e+04 9.011084e-04
1.148450e+04 9.415944e-04
1.148500e+04 9.831477e-04
1.148550e+04 1.025790e-03
1.148600e+04 1.069542e-03
1.148650e+04 1.114428e-03
1.148700e+04 1.160470e-03
1.148750e+04 1.207693e-03
1.148800e+04 1.256121e-03
1.148850e+04 1.305779e-03
1.148900e+04 1.356694e-03
1.148950e+04 1.408891e-03
1.149000e+04 1.462400e-03
1.149050e+04 1.517246e-03
1.149100e+04 1.573461e-03
1.149150e+04 1.631073e-03
1.149200e+04 1.690114e-03
1.149250e+04 1.750615e-03
1.149300e+04 1.812609e-03
1.149350e+04 1.876130e-03
1.149400e+04 1.941211e-03
1.149450e+04 2.007889e-03
1.149500e+04 2.076201e-03
1.149550e+04 2.146184e-03
1.149600e+04 2.217878e-03
1.149650e+04 2.291322e-03
1.149700e+04 2.366559e-03
1.149750e+04 2.443632e-03
1.149800e+04 2.522583e-03
1.149850e+04 2.603460e-03
1.149900e+04 2.686309e-03
1.149950e+04 2.771180e-03
1.150000e+04 2.858122e-03
1.150050e+04 2.947187e-03
1.150100e+04 3.038430e-03
1.150150e+04 3.131905e-03
1.150200e+04 3.227671e-03
1.150250e+04 3.325786e-03
1.150300e+04 3.426313e-03
1.150350e+04 3.529315e-03
1.150400e+04 3.634858e-03
1.150450e+04 3.743010e-03
1.150500e+04 3.853842e-03
1.150550e+04 3.967428e-03
1.150600e+04 4.083842e-03
1.150650e+04 4.203165e-03
1.150700e+04 4.325478e-03
1.150750e+04 4.450865e-03
1.150800e+04 4.579415e-03
1.150850e+04 4.711220e-03
1.150900e+04 4.846373e-03
1.150950e+04 4.984974e-03
1.151000e+04 5.127126e-03
1.151050e+04 5.272934e-03
1.151100e+04 5.422511e-03
1.151150e+04 5.575971e-03
1.151200e+04 5.733434e-03
1.151250e+04 5.895026e-03
1.151300e+04 6.060877e-03
1.151350e+04 6.231123e-03
