# energy(eV) normalized_intensity
1.141400e+04 6.419445e-04
1.141450e+04 6.240152e-04
1.141500e+04 6.062350e-04
1.141550e+04 5.886050e-04
1.141600e+04 5.711270e-04
1.141650e+04 5.538030e-04
1.141700e+04 5.366340e-04
1.141750e+04 5.196219e-04
1.141800e+04 5.027684e-04
1.141850e+04 4.860754e-04
1.141900e+04 4.695442e-04
1.141950e+04 4.531767e-04
1.142000e+04 4.369749e-04
1.142050e+04 4.209402e-04
1.142100e+04 4.050745e-04
1.142150e+04 3.893799e-04
1.142200e+04 3.738582e-04
1.142250e+04 3.585109e-04
1.142300e+04 3.433405e-04
1.142350e+04 3.283487e-04
1.142400e+04 3.135373e-04
1.142450e+04 2.989085e-04
1.142500e+04 2.844644e-04
1.142550e+04 2.702070e-04
1.142600e+04 2.561382e-04
1.142650e+04 2.422604e-04
1.142700e+04 2.285756e-04
1.142750e+04 2.150861e-04
1.142800e+04 2.017941e-04
1.142850e+04 1.887020e-04
1.142900e+04 1.758118e-04
1.142950e+04 1.631260e-04
1.143000e+04 1.506473e-04
1.143050e+04 1.383773e-04
1.143100e+04 1.263192e-04
1.143150e+04 1.144751e-04
1.143200e+04 1.028477e-04
1.143250e+04 9.143940e-05
1.143300e+04 8.025306e-05
1.143350e+04 6.929097e-05
1.143400e+04 5.855627e-05
1.143450e+04 4.805099e-05
1.143500e+04 3.777855e-05
1.143550e+04 2.774155e-05
1.143600e+04 1.794284e-05
1.143650e+04 8.385304e-06
1.143700e+04 -9.279099e-07
1.143750e+04 -9.994219e-06
1.143800e+04 -1.881018e-05
1.143850e+04 -2.737293e-05
1.143900e+04 -3.567902e-05
1.143950e+04 -4.372558e-05
1.144000e+04 -5.150918e-05
1.144050e+04 -5.902665e-05
1.144100e+04 -6.627427e-05
1.144150e+04 -7.324888e-05
1.144200e+04 -7.994705e-05
1.144250e+04 -8.636532e-05
1.144300e+04 -9.249969e-05
1.144350e+04 -9.834671e-05
1.144400e+04 -1.039026e-04
1.144450e+04 -1.091638e-04
1.144500e+04 -1.141261e-04
1.144550e+04 -1.187856e-04
1.144600e+04 -1.231388e-04
1.144650e+04 -1.271808e-04
1.144700e+04 -1.309082e-04
1.144750e+04 -1.343165e-04
1.144800e+04 -1.374015e-04
1.144850e+04 -1.401585e-04
1.144900e+04 -1.425837e-04
1.144950e+04 -1.446718e-04
1.145000e+04 -1.464185e-04
1.145050e+04 -1.478195e-04
1.145100e+04 -1.488695e-04
1.145150e+04 -1.495640e-04
1.145200e+04 -1.498976e-04
1.145250e+04 -1.498656e-04
1.145300e+04 -1.494630e-04
1.145350e+04 -1.486839e-04
1.145400e+04 -1.475236e-04
1.145450e+04 -1.459768e-04
1.145500e+04 -1.440370e-04
1.145550e+04 -1.416995e-04
1.145600e+04 -1.389581e-04
1.145650e+04 -1.358072e-04
1.145700e+04 -1.322405e-04
1.145750e+04 -1.282522e-04
1.145800e+04 -1.238357e-04
1.145850e+04 -1.189850e-04
1.145900e+04 -1.136931e-04
1.145950e+04 -1.079542e-04
1.146000e+04 -1.017613e-04
1.146050e+04 -9.510717e-05
1.146100e+04 -8.798501e-05
1.146150e+04 -8.038762e-05
1.146200e+04 -7.230784e-05
1.146250e+04 -6.373820e-05
1.146300e+04 -5.467124e-05
1.146350e+04 -4.509894e-05
1.146400e+04 -3.501355e-05
1.146450e+04 -2.440676e-05
1.146500e+04 -1.327052e-05
1.146550e+04 -1.596529e-06
1.146600e+04 1.062411e-05
1.146650e+04 2.340001e-05
1.146700e+04 3.674034e-05
1.146750e+04 5.065400e-05
1.146800e+04 6.515044e-05
1.146850e+04 8.023943e-05
1.146900e+04 9.593043e-05
1.146950e+04 1.122338e-04
1.147000e+04 1.291595e-04
1.147050e+04 1.467179e-04
1.147100e+04 1.649199e-04
1.147150e+04 1.837764e-04
1.147200e+04 2.032986e-04
1.147250e+04 2.234980e-04
1.147300e+04 2.443862e-04
1.147350e+04 2.659749e-04
1.147400e+04 2.882769e-04
1.147450e+04 3.113042e-04
1.147500e+04 3.350698e-04
1.147550e+04 3.595871e-04
1.147600e+04 3.848691e-04
1.147650e+04 4.109297e-04
1.147700e+04 4.377831e-04
1.147750e+04 4.654437e-04
1.147800e+04 4.939265e-04
1.147850e+04 5.232459e-04
1.147900e+04 5.534184e-04
1.147950e+04 5.844593e-04
1.148000e+04 6.163848e-04
1.148050e+04 6.492120e-04
1.148100e+04 6.829579e-04
1.148150e+04 7.176400e-04
1.148200e+04 7.532763e-04
1.148250e+04 7.898852e-04
1.148300e+04 8.274860e-04
1.148350e+04 8.660978e-04
1.148400e+04 9.057407e-04
1.148450e+04 9.464350e-04
1.148500e+04 9.882021e-04
1.148550e+04 1.031063e-03
1.148600e+04 1.075041e-03
1.148650e+04 1.120158e-03
1.148700e+04 1.166437e-03
1.148750e+04 1.213903e-03
1.148800e+04 1.262580e-03
1.148850e+04 1.312494e-03
1.148900e+04 1.363671e-03
1.148950e+04 1.416137e-03
1.149000e+04 1.469921e-03
1.149050e+04 1.525050e-03
1.149100e+04 1.581554e-03
1.149150e+04 1.639463e-03
1.149200e+04 1.698808e-03
1.149250e+04 1.759620e-03
1.149300e+04 1.821933e-03
1.149350e+04 1.885781e-03
1.149400e+04 1.951198e-03
1.149450e+04 2.018219e-03
1.149500e+04 2.086883e-03
