# energy(eV) normalized_intensity
1.141400e+04 6.424075e-04
1.141450e+04 6.244649e-04
1.141500e+04 6.066716e-04
1.141550e+04 5.890285e-04
1.141600e+04 5.715376e-04
1.141650e+04 5.542008e-04
1.141700e+04 5.370192e-04
1.141750e+04 5.199946e-04
1.141800e+04 5.031287e-04
1.141850e+04 4.864235e-04
1.141900e+04 4.698802e-04
1.141950e+04 4.535007e-04
1.142000e+04 4.372870e-04
1.142050e+04 4.212407e-04
1.142100e+04 4.053634e-04
1.142150e+04 3.896574e-04
1.142200e+04 3.741245e-04
1.142250e+04 3.587660e-04
1.142300e+04 3.435846e-04
1.142350e+04 3.285820e-04
1.142400e+04 3.137598e-04
1.142450e+04 2.991205e-04
1.142500e+04 2.846660e-04
1.142550e+04 2.703983e-04
1.142600e+04 2.563194e-04
1.142650e+04 2.424317e-04
1.142700e+04 2.287371e-04
1.142750e+04 2.152379e-04
1.142800e+04 2.019364e-04
1.142850e+04 1.888350e-04
1.142900e+04 1.759356e-04
1.142950e+04 1.632408e-04
1.143000e+04 1.507532e-04
1.143050e+04 1.384745e-04
1.143100e+04 1.264079e-04
1.143150e+04 1.145553e-04
1.143200e+04 1.029198e-04
1.143250e+04 9.150342e-05
1.143300e+04 8.030920e-05
1.143350e+04 6.933940e-05
1.143400e+04 5.859717e-05
1.143450e+04 4.808452e-05
1.143500e+04 3.780489e-05
1.143550e+04 2.776087e-05
1.143600e+04 1.795533e-05
1.143650e+04 8.391136e-06
1.143700e+04 -9.285548e-07
1.143750e+04 -1.000116e-05
1.143800e+04 -1.882323e-05
1.143850e+04 -2.739190e-05
1.143900e+04 -3.570373e-05
1.143950e+04 -4.375584e-05
1.144000e+04 -5.154480e-05
1.144050e+04 -5.906743e-05
1.144100e+04 -6.632002e-05
1.144150e+04 -7.329941e-05
1.144200e+04 -8.000215e-05
1.144250e+04 -8.642480e-05
1.144300e+04 -9.256334e-05
1.144350e+04 -9.841432e-05
1.144400e+04 -1.039740e-04
1.144450e+04 -1.092387e-04
1.144500e+04 -1.142044e-04
1.144550e+04 -1.188670e-04
1.144600e+04 -1.232231e-04
1.144650e+04 -1.272678e-04
1.144700e+04 -1.309977e-04
1.144750e+04 -1.344082e-04
1.144800e+04 -1.374953e-04
1.144850e+04 -1.402541e-04
1.144900e+04 -1.426808e-04
1.144950e+04 -1.447703e-04
1.145000e+04 -1.465181e-04
1.145050e+04 -1.479200e-04
1.145100e+04 -1.489706e-04
1.145150e+04 -1.496654e-04
1.145200e+04 -1.499992e-04
1.145250e+04 -1.499671e-04
1.145300e+04 -1.495641e-04
1.145350e+04 -1.487844e-04
1.145400e+04 -1.476233e-04
