# energy(eV) normalized_intensity
1.141400e+04 6.443720e-04
1.141450e+04 6.263745e-04
1.141500e+04 6.085267e-04
1.141550e+04 5.908297e-04
1.141600e+04 5.732853e-04
1.141650e+04 5.558954e-04
1.141700e+04 5.386613e-04
1.141750e+04 5.215846e-04
1.141800e+04 5.046671e-04
1.141850e+04 4.879108e-04
1.141900e+04 4.713168e-04
1.141950e+04 4.548872e-04
1.142000e+04 4.386240e-04
1.142050e+04 4.225286e-04
1.142100e+04 4.066027e-04
1.142150e+04 3.908487e-04
1.142200e+04 3.752682e-04
1.142250e+04 3.598628e-04
1.142300e+04 3.446349e-04
1.142350e+04 3.295864e-04
1.142400e+04 3.147190e-04
1.142450e+04 3.000349e-04
1.142500e+04 2.855362e-04
1.142550e+04 2.712249e-04
1.142600e+04 2.571029e-04
1.142650e+04 2.431727e-04
1.142700e+04 2.294362e-04
1.142750e+04 2.158958e-04
1.142800e+04 2.025537e-04
1.142850e+04 1.894122e-04
1.142900e+04 1.764733e-04
1.142950e+04 1.637397e-04
1.143000e+04 1.512139e-04
1.143050e+04 1.388977e-04
1.143100e+04 1.267942e-04
1.143150e+04 1.149054e-04
1.143200e+04 1.032343e-04
1.143250e+04 9.178305e-05
1.143300e+04 8.055462e-05
1.143350e+04 6.955129e-05
1.143400e+04 5.877623e-05
1.143450e+04 4.823145e-05
1.143500e+04 3.792041e-05
1.143550e+04 2.784570e-05
1.143600e+04 1.801019e-05
1.143650e+04 8.416775e-06
1.143700e+04 -9.313919e-07
1.143750e+04 -1.003172e-05
1.143800e+04 -1.888074e-05
1.143850e+04 -2.747559e-05
1.143900e+04 -3.581281e-05
1.143950e+04 -4.388952e-05
1.144000e+04 -5.170227e-05
1.144050e+04 -5.924789e-05
1.144100e+04 -6.652263e-05
1.144150e+04 -7.352334e-05
1.144200e+04 -8.024655e-05
1.144250e+04 -8.668881e-05
1.144300e+04 -9.284610e-05
1.144350e+04 -9.871495e-05
1.144400e+04 -1.042916e-04
1.144450e+04 -1.095724e-04
1.144500e+04 -1.145532e-04
1.144550e+04 -1.192300e-04
1.144600e+04 -1.235994e-04
1.144650e+04 -1.276565e-04
1.144700e+04 -1.313978e-04
1.144750e+04 -1.348187e-04
1.144800e+04 -1.379152e-04
1.144850e+04 -1.406824e-04
1.144900e+04 -1.431166e-04
1.144950e+04 -1.452125e-04
1.145000e+04 -1.469655e-04
1.145050e+04 -1.483717e-04
1.145100e+04 -1.494256e-04
1.145150e+04 -1.501225e-04
1.145200e+04 -1.504573e-04
1.145250e+04 -1.504250e-04
1.145300e+04 -1.500209e-04
1.145350e+04 -1.492387e-04
1.145400e+04 -1.480741e-04
1.145450e+04 -1.465213e-04
1.145500e+04 -1.445743e-04
1.145550e+04 -1.422279e-04
1.145600e+04 -1.394763e-04
1.145650e+04 -1.363135e-04
1.145700e+04 -1.327334e-04
1.145750e+04 -1.287301e-04
1.145800e+04 -1.242971e-04
1.145850e+04 -1.194282e-04
1.145900e+04 -1.141166e-04
1.145950e+04 -1.083563e-04
1.146000e+04 -1.021402e-04
1.146050e+04 -9.546125e-05
1.146100e+04 -8.831252e-05
1.146150e+04 -8.068680e-05
1.146200e+04 -7.257690e-05
1.146250e+04 -6.397533e-05
