# energy(eV) normalized_intensity
1.141400e+04 6.392800e-04
1.141450e+04 6.214248e-04
1.141500e+04 6.037180e-04
1.141550e+04 5.861609e-04
1.141600e+04 5.687551e-04
1.141650e+04 5.515027e-04
1.141700e+04 5.344048e-04
1.141750e+04 5.174631e-04
1.141800e+04 5.006793e-04
1.141850e+04 4.840554e-04
1.141900e+04 4.675926e-04
1.141950e+04 4.512929e-04
1.142000e+04 4.351582e-04
1.142050e+04 4.191900e-04
1.142100e+04 4.033899e-04
1.142150e+04 3.877604e-04
1.142200e+04 3.723031e-04
1.142250e+04 3.570194e-04
1.142300e+04 3.419119e-04
1.142350e+04 3.269823e-04
1.142400e+04 3.122324e-04
1.142450e+04 2.976643e-04
1.142500e+04 2.832802e-04
1.142550e+04 2.690819e-04
1.142600e+04 2.550716e-04
1.142650e+04 2.412515e-04
1.142700e+04 2.276235e-04
1.142750e+04 2.141901e-04
1.142800e+04 2.009534e-04
1.142850e+04 1.879157e-04
1.142900e+04 1.750791e-04
1.142950e+04 1.624461e-04
1.143000e+04 1.500193e-04
1.143050e+04 1.378004e-04
1.143100e+04 1.257925e-04
1.143150e+04 1.139977e-04
1.143200e+04 1.024187e-04
1.143250e+04 9.105796e-05
1.143300e+04 7.991824e-05
1.143350e+04 6.900184e-05
1.143400e+04 5.831191e-05
1.143450e+04 4.785043e-05
1.143500e+04 3.762085e-05
1.143550e+04 2.762573e-05
1.143600e+04 1.786792e-05
1.143650e+04 8.350287e-06
1.143700e+04 -9.240345e-07
1.143750e+04 -9.952472e-06
1.143800e+04 -1.873160e-05
1.143850e+04 -2.725856e-05
1.143900e+04 -3.552992e-05
1.143950e+04 -4.354283e-05
1.144000e+04 -5.129387e-05
1.144050e+04 -5.877989e-05
1.144100e+04 -6.599717e-05
1.144150e+04 -7.294259e-05
1.144200e+04 -7.961270e-05
1.144250e+04 -8.600408e-05
1.144300e+04 -9.211274e-05
1.144350e+04 -9.793524e-05
1.144400e+04 -1.034679e-04
1.144450e+04 -1.087069e-04
1.144500e+04 -1.136484e-04
1.144550e+04 -1.182883e-04
1.144600e+04 -1.226232e-04
1.144650e+04 -1.266483e-04
1.144700e+04 -1.303600e-04
1.144750e+04 -1.337539e-04
1.144800e+04 -1.368260e-04
1.144850e+04 -1.395713e-04
1.144900e+04 -1.419862e-04
1.144950e+04 -1.440656e-04
1.145000e+04 -1.458048e-04
1.145050e+04 -1.471999e-04
1.145100e+04 -1.482454e-04
1.145150e+04 -1.489369e-04
1.145200e+04 -1.492690e-04
1.145250e+04 -1.492370e-04
1.145300e+04 -1.488361e-04
1.145350e+04 -1.480601e-04
1.145400e+04 -1.469047e-04
1.145450e+04 -1.453642e-04
1.145500e+04 -1.434325e-04
1.145550e+04 -1.411047e-04
1.145600e+04 -1.383748e-04
1.145650e+04 -1.352371e-04
1.145700e+04 -1.316852e-04
1.145750e+04 -1.277136e-04
1.145800e+04 -1.233155e-04
1.145850e+04 -1.184851e-04
1.145900e+04 -1.132155e-04
1.145950e+04 -1.075006e-04
1.146000e+04 -1.013336e-04
1.146050e+04 -9.470744e-05
1.146100e+04 -8.761516e-05
1.146150e+04 -8.004967e-05
1.146200e+04 -7.200381e-05
1.146250e+04 -6.347017e-05
1.146300e+04 -5.444131e-05
1.146350e+04 -4.490924e-05
1.146400e+04 -3.486626e-05
1.146450e+04 -2.430407e-05
1.146500e+04 -1.321468e-05
1.146550e+04 -1.589810e-06
1.146600e+04 1.057940e-05
1.146650e+04 2.330150e-05
1.146700e+04 3.658566e-05
1.146750e+04 5.044070e-05
1.146800e+04 6.487607e-05
1.146850e+04 7.990147e-05
1.146900e+04 9.552633e-05
1.146950e+04 1.117609e-04
1.147000e+04 1.286152e-04
1.147050e+04 1.460996e-04
1.147100e+04 1.642248e-04
1.147150e+04 1.830017e-04
1.147200e+04 2.024415e-04
1.147250e+04 2.225556e-04
1.147300e+04 2.433557e-04
1.147350e+04 2.648531e-04
1.147400e+04 2.870609e-04
1.147450e+04 3.099909e-04
1.147500e+04 3.336560e-04
1.147550e+04 3.580697e-04
1.147600e+04 3.832448e-04
1.147650e+04 4.091952e-04
1.147700e+04 4.359350e-04
1.147750e+04 4.634785e-04
1.147800e+04 4.918408e-04
1.147850e+04 5.210362e-04
1.147900e+04 5.510809e-04
1.147950e+04 5.819904e-04
1.148000e+04 6.137806e-04
1.148050e+04 6.464688e-04
1.148100e+04 6.800717e-04
1.148150e+04 7.146069e-04
1.148200e+04 7.500921e-04
1.148250e+04 7.865459e-04
1.148300e+04 8.239872e-04
1.148350e+04 8.624352e-04
1.148400e+04 9.019100e-04
1.148450e+04 9.424317e-04
1.148500e+04 9.840216e-04
1.148550e+04 1.026701e-03
1.148600e+04 1.070492e-03
1.148650e+04 1.115417e-03
1.148700e+04 1.161500e-03
1.148750e+04 1.208764e-03
1.148800e+04 1.257235e-03
1.148850e+04 1.306937e-03
1.148900e+04 1.357896e-03
1.148950e+04 1.410139e-03
1.149000e+04 1.463694e-03
1.149050e+04 1.518589e-03
1.149100e+04 1.574852e-03
1.149150e+04 1.632515e-03
1.149200e+04 1.691608e-03
1.149250e+04 1.752161e-03
1.149300e+04 1.814209e-03
1.149350e+04 1.877785e-03
1.149400e+04 1.942923e-03
