# energy(eV) normalized_intensity
1.141400e+04 6.383058e-04
1.141450e+04 6.204776e-04
1.141500e+04 6.027978e-04
1.141550e+04 5.852674e-04
1.141600e+04 5.678881e-04
1.141650e+04 5.506619e-04
1.141700e+04 5.335900e-04
1.141750e+04 5.166740e-04
1.141800e+04 4.999158e-04
1.141850e+04 4.833172e-04
1.141900e+04 4.668794e-04
1.141950e+04 4.506045e-04
1.142000e+04 4.344943e-04
1.142050e+04 4.185504e-04
1.142100e+04 4.027745e-04
1.142150e+04 3.871687e-04
1.142200e+04 3.717350e-04
1.142250e+04 3.564745e-04
1.142300e+04 3.413901e-04
1.142350e+04 3.264832e-04
1.142400e+04 3.117557e-04
1.142450e+04 2.972099e-04
1.142500e+04 2.828477e-04
1.142550e+04 2.686711e-04
1.142600e+04 2.546821e-04
1.142650e+04 2.408831e-04
1.142700e+04 2.272759e-04
1.142750e+04 2.138629e-04
1.142800e+04 2.006464e-04
1.142850e+04 1.876286e-04
1.142900e+04 1.748116e-04
1.142950e+04 1.621979e-04
1.143000e+04 1.497900e-04
1.143050e+04 1.375898e-04
1.143100e+04 1.256002e-04
1.143150e+04 1.138234e-04
1.143200e+04 1.022622e-04
1.143250e+04 9.091876e-05
1.143300e+04 7.979606e-05
1.143350e+04 6.889634e-05
1.143400e+04 5.822274e-05
1.143450e+04 4.777726e-05
1.143500e+04 3.756332e-05
1.143550e+04 2.758348e-05
1.143600e+04 1.784059e-05
1.143650e+04 8.337513e-06
1.143700e+04 -9.226209e-07
1.143750e+04 -9.937245e-06
1.143800e+04 -1.870294e-05
1.143850e+04 -2.721685e-05
1.143900e+04 -3.547555e-05
1.143950e+04 -4.347619e-05
1.144000e+04 -5.121536e-05
1.144050e+04 -5.868991e-05
1.144100e+04 -6.589614e-05
1.144150e+04 -7.283091e-05
1.144200e+04 -7.949080e-05
1.144250e+04 -8.587239e-05
1.144300e+04 -9.197168e-05
1.144350e+04 -9.778525e-05
1.144400e+04 -1.033094e-04
1.144450e+04 -1.085404e-04
1.144500e+04 -1.134743e-04
1.144550e+04 -1.181071e-04
1.144600e+04 -1.224353e-04
1.144650e+04 -1.264542e-04
1.144700e+04 -1.301603e-04
1.144750e+04 -1.335489e-04
1.144800e+04 -1.366163e-04
1.144850e+04 -1.393574e-04
1.144900e+04 -1.417686e-04
1.144950e+04 -1.438447e-04
1.145000e+04 -1.455813e-04
1.145050e+04 -1.469742e-04
1.145100e+04 -1.480181e-04
1.145150e+04 -1.487085e-04
1.145200e+04 -1.490401e-04
1.145250e+04 -1.490081e-04
1.145300e+04 -1.486078e-04
1.145350e+04 -1.478330e-04
1.145400e+04 -1.466793e-04
1.145450e+04 -1.451412e-04
1.145500e+04 -1.432124e-04
1.145550e+04 -1.408882e-04
1.145600e+04 -1.381624e-04
1.145650e+04 -1.350295e-04
1.145700e+04 -1.314831e-04
1.145750e+04 -1.275175e-04
1.145800e+04 -1.231262e-04
1.145850e+04 -1.183032e-04
1.145900e+04 -1.130416e-04
1.145950e+04 -1.073355e-04
1.146000e+04 -1.011780e-04
1.146050e+04 -9.456199e-05
1.146100e+04 -8.748059e-05
1.146150e+04 -7.992671e-05
1.146200e+04 -7.189320e-05
1.146250e+04 -6.337266e-05
1.146300e+04 -5.435766e-05
1.146350e+04 -4.484024e-05
1.146400e+04 -3.481268e-05
1.146450e+04 -2.426672e-05
1.146500e+04 -1.319437e-05
1.146550e+04 -1.587366e-06
1.146600e+04 1.056313e-05
1.146650e+04 2.326568e-05
1.146700e+04 3.652941e-05
1.146750e+04 5.036315e-05
1.146800e+04 6.477631e-05
1.146850e+04 7.977860e-05
1.146900e+04 9.537941e-05
1.146950e+04 1.115890e-04
1.147000e+04 1.284174e-04
1.147050e+04 1.458748e-04
1.147100e+04 1.639721e-04
1.147150e+04 1.827202e-04
1.147200e+04 2.021300e-04
1.147250e+04 2.222131e-04
1.147300e+04 2.429811e-04
1.147350e+04 2.644455e-04
1.147400e+04 2.866190e-04
1.147450e+04 3.095137e-04
1.147500e+04 3.331424e-04
1.147550e+04 3.575184e-04
1.147600e+04 3.826547e-04
1.147650e+04 4.085651e-04
1.147700e+04 4.352637e-04
1.147750e+04 4.627647e-04
1.147800e+04 4.910833e-04
1.147850e+04 5.202336e-04
1.147900e+04 5.502320e-04
1.147950e+04 5.810938e-04
1.148000e+04 6.128350e-04
1.148050e+04 6.454727e-04
1.148100e+04 6.790238e-04
1.148150e+04 7.135056e-04
1.148200e+04 7.489361e-04
1.148250e+04 7.853335e-04
1.148300e+04 8.227170e-04
1.148350e+04 8.611057e-04
1.148400e+04 9.005194e-04
1.148450e+04 9.409786e-04
1.148500e+04 9.825042e-04
1.148550e+04 1.025118e-03
1.148600e+04 1.068841e-03
1.148650e+04 1.113697e-03
1.148700e+04 1.159708e-03
1.148750e+04 1.206899e-03
1.148800e+04 1.255295e-03
1.148850e+04 1.304920e-03
1.148900e+04 1.355800e-03
1.148950e+04 1.407963e-03
1.149000e+04 1.461435e-03
1.149050e+04 1.516245e-03
1.149100e+04 1.572421e-03
1.149150e+04 1.629995e-03
1.149200e+04 1.688996e-03
1.149250e+04 1.749456e-03
1.149300e+04 1.811408e-03
1.149350e+04 1.874886e-03
1.149400e+04 1.939923e-03
1.149450e+04 2.006556e-03
1.149500e+04 2.074821e-03
1.149550e+04 2.144757e-03
1.149600e+04 2.216402e-03
1.149650e+04 2.289796e-03
1.149700e+04 2.364982e-03
1.149750e+04 2.442001e-03
1.149800e+04 2.520899e-03
1.149850e+04 2.601721e-03
1.149900e+04 2.684513e-03
1.149950e+04 2.769326e-03
1.150000e+04 2.856208e-03
1.150050e+04 2.945212e-03
1.150100e+04 3.036392e-03
1.150150e+04 3.129803e-03
1.150200e+04 3.225503e-03
1.150250e+04 3.323551e-03
1.150300e+04 3.424009e-03
1.150350e+04 3.526940e-03
1.150400e+04 3.632409e-03
1.150450e+04 3.740487e-03
1.150500e+04 3.851242e-03
1.150550e+04 3.964749e-03
1.150600e+04 4.081083e-03
1.150650e+04 4.200323e-03
1.150700e+04 4.322551e-03
1.150750e+04 4.447851e-03
1.150800e+04 4.576312e-03
1.150850e+04 4.708025e-03
1.150900e+04 4.843084e-03
1.150950e+04 4.981589e-03
1.151000e+04 5.123642e-03
1.151050e+04 5.269348e-03
1.151100e+04 5.418820e-03
1.151150e+04 5.572173e-03
1.151200e+04 5.729526e-03
1.151250e+04 5.891005e-03
1.151300e+04 6.056740e-03
1.151350e+04 6.226867e-03
1.151400e+04 6.401527e-03
1.151450e+04 6.580868e-03
1.151500e+04 6.765044e-03
1.151550e+04 6.954217e-03
1.151600e+04 7.148553e-03
1.151650e+04 7.348230e-03
1.151700e+04 7.553430e-03
1.151750e+04 7.764347e-03
1.151800e+04 7.981180e-03
1.151850e+04 8.204140e-03
1.151900e+04 8.433448e-03
1.151950e+04 8.669336e-03
1.152000e+04 8.912045e-03
1.152050e+04 9.161830e-03
1.152100e+04 9.418959e-03
1.152150e+04 9.683712e-03
1.152200e+04 9.956383e-03
1.152250e+04 1.023728e-02
1.152300e+04 1.052674e-02
1.152350e+04 1.082510e-02
1.152400e+04 1.113272e-02
1.152450e+04 1.144998e-02
1.152500e+04 1.177729e-02
1.152550e+04 1.211507e-02
1.152600e+04 1.246378e-02
1.152650e+04 1.282389e-02
1.152700e+04 1.319589e-02
1.152750e+04 1.358034e-02
1.152800e+04 1.397779e-02
1.152850e+04 1.438883e-02
1.152900e+04 1.481412e-02
1.152950e+04 1.525432e-02
1.153000e+04 1.571015e-02
1.153050e+04 1.618239e-02
